# arma0,arma1,arma2,arma3,arma4,arma5,arma6,arma7,arma8,arma9,arma10,arma11,arma12,arma13,arma14,arma15,arma16
1.871063288980709116e-01,7.961344655923691116e-01,-2.067018968875490081e+00,2.926051936498379913e+00,-7.921806136853755120e-01,-1.232192076874276676e-01,2.151206595804275312e-01,1.003845303662203481e+00,-1.722412917169052538e+00,-2.621971713723924235e+00,9.562725370066552655e-01,1.578148949977155047e+00,8.828900980175714563e-01,1.033993894040204919e-01,-4.010761991414080185e+00,-2.059860027712353769e+00,3.515465838034965151e-01
-1.051053728948717347e-01,-1.050104570131443982e+00,2.750740162432126823e+00,-1.878467807914469878e+00,9.801934103116678454e-01,3.471468985724301959e-02,4.967633476175902785e-01,7.172120507557199209e-01,1.514509936360418862e+00,-1.666521375445471076e+00,4.555013057740516791e-01,6.029489162435232030e-01,-1.680292929149255654e+00,4.664839402813697466e-01,-3.655611782279236888e+00,-9.348912842456578165e-01,-4.834998445107649596e-03
-9.807248317318872921e-01,-3.311907032508915605e-01,-1.797257834926679898e-01,1.005903776105596448e+00,-5.020416562812614059e-01,5.153052317010848871e-01,-1.651791907997024189e-01,-9.432405164332875458e-01,-5.482714413310484369e-01,9.872253965552180155e-02,-1.320815043492321039e-01,-2.124587262517639019e-01,1.006096363971832108e+00,-7.011055342176719662e-01,-3.328101564596686934e+00,-2.436131685252349577e+00,5.043025862134381532e-01
1.350338116053834414e-01,-9.413258474437582457e-01,1.917127212432004457e+00,-5.549962294583636879e-01,-1.832019110256837280e-01,-3.152333919490274416e-01,2.445482902763680966e-01,2.874847035265331918e+00,5.626104652676211515e-04,3.735470736011547999e-01,-1.346196954615497710e+00,7.471596768743993255e-02,2.279443662628776179e-01,-9.455915993698171818e-02,-3.666824071607884594e+00,-2.523818811143104135e+00,-1.500668719168111620e+00
1.352461032890618642e-01,-4.871582578167590882e-01,-1.554421638680642426e+00,1.658815788125047042e-01,-5.194521286769788748e-01,-1.103602240241730703e+00,1.196094208256599289e+00,-2.242975441875843856e+00,-1.092057455681052502e+00,-1.083226681562379001e+00,-3.188039238688214816e+00,-1.069979195792877258e+00,1.017631345477794103e-01,1.451957691325599820e+00,-3.204499861260119431e+00,-2.205761069597274915e+00,-3.653154793127926653e-02
-1.295347272150107587e+00,3.189272355318833796e+00,7.218822871204200187e-01,-2.216415622798927121e+00,1.103447457888154348e+00,1.314833806514630110e+00,-1.286808334772958862e+00,1.812839566007441228e+00,1.353595226771653115e+00,3.690160000988320643e-01,-1.637229883437517630e+00,-8.185287693079277282e-01,-2.183792769886457208e+00,1.075883967401331187e+00,-2.701354604239734059e+00,-2.666650989541178962e+00,4.603727650238808589e-01
-9.377106853630029493e-02,2.306755298911801755e-01,-2.488529403786090999e+00,2.108413422453064623e+00,-1.495817027153891310e+00,1.115840663359107143e+00,7.700958390019772004e-01,-5.110961212920226426e-01,-1.694663127939711078e+00,1.158827803938622836e+00,-1.119809316445810499e+00,-4.385888133117737397e-01,-1.929982888950128039e-01,-1.301390730452732347e+00,-2.796955050346623395e+00,-1.898856091307613791e+00,-2.062435256736326661e+00
-1.510450449256401484e+00,-9.976975279944518826e-01,2.247774490383379842e+00,-2.050288946889526898e+00,2.524101855712350240e+00,-1.320251596807564543e+00,-8.040259738733139816e-01,6.693496157435941951e-01,-1.102761589662439867e+00,5.433342389624025159e-01,-2.136789362544511128e-02,9.536640834269013434e-01,1.065844230785126800e+00,-3.481296115295737792e+00,-2.962129434645856207e+00,-2.235212067043902628e+00,-1.437146399535706998e+00
-4.600688014660069269e-01,4.222941236625570860e-01,-2.349366834279649652e+00,2.159695210775685492e+00,-3.299600344023558840e+00,-2.241902261704751265e-01,7.629390510930382785e-01,-1.667487629657614656e-01,3.329017329865997077e+00,-1.199400792474650812e-01,-6.829378093915985382e-01,-1.345696328044683754e-01,-1.235637458396206423e+00,-2.364753102914387561e+00,-2.113250030913548461e+00,-1.362952271599521481e+00,7.214638586191675362e-02
-7.409263337037853558e-01,-9.543977231816714868e-01,1.097430983671295435e+00,-3.526598679058654540e+00,3.143839383987013569e+00,7.914279571165330207e-01,9.683706203901942811e-02,-6.852685174110401123e-02,-1.432568096974964345e+00,2.621589331211689355e+00,-1.195679084874979869e+00,5.458179873545478955e-01,1.764912668103434390e-01,-2.707231019353290025e-01,-7.559539506222636707e-01,1.260200372061155427e-01,6.662771979144541667e-01
4.786453248673251393e-01,1.676223296243547711e+00,-1.284591981887071022e+00,3.864241016769472736e+00,-4.136680734651027258e+00,-5.273485475441144210e-01,-4.231100383162494927e-01,-7.385625351894666846e-01,-1.050549128305255930e+00,3.249874000996425760e+00,-6.295324239696927782e-01,1.555345397769113180e+00,9.718314115433450695e-01,-1.322779975753485271e-02,-2.116727094695550093e+00,-7.975879249908055524e-01,1.653007694991976556e-02
-9.374366210469857741e-01,-1.896777307277603519e+00,4.359559222917852583e-01,-7.407969064779447166e-01,7.025848852464978478e+00,-6.221469584114636131e-01,-1.564341438601364098e+00,3.789898364929974450e-01,1.390866180692321263e+00,-3.666941624870767580e-01,1.648020532188213816e-01,7.073905832785167824e-01,-2.647183601381640772e-01,3.663151741623155155e-02,-1.746309071536620738e+00,-5.917828880164814898e-01,-2.708702209349037826e+00
6.191913090624025229e-02,-1.017090914649354749e+00,9.987365109521451068e-02,9.245433233709493548e-01,-7.389306766278957994e+00,-2.002650400594330748e-01,-9.023411193790203955e-01,-1.327880324558985192e+00,-1.845810849344575288e+00,-6.070681656974663554e-01,1.507950982189406597e+00,5.908909533929648239e-01,-8.290364048579841327e-01,1.819346021572546768e+00,3.635132592871592738e-01,-8.208329543544392592e-01,-1.111663021429309950e+00
1.652978599494664413e-02,-4.138106592739855261e-01,3.511412610102894183e-01,-1.097862045040266965e+00,4.218606674693203828e+00,1.118182388000608540e+00,-1.431658356079031358e-01,6.534305673486047183e-01,1.321977795805044931e+00,8.166823646628160738e-01,1.937461276759164797e+00,-3.744570552294414489e-01,8.086355246472050062e-01,3.971367028780293129e+00,9.274564047581949078e-01,1.632459545400163359e-01,2.461555169109417296e-01
-1.716619079110943913e+00,2.430785276801854966e+00,6.519710542146877064e-01,1.571197616703001732e+00,-1.777886681524549317e+00,2.534836964915022861e+00,2.867534546489606817e-01,8.504763237259476139e-01,-3.325820496676233640e-02,9.581643410593154719e-01,-1.138923328051831829e+00,1.227139473284056814e+00,-5.629824979060370493e-01,3.417445349544676603e+00,1.106847587247040687e+00,1.139995608824363016e+00,8.331059636658442180e-01
2.345749988100177763e+00,-1.281912722646076815e-02,-2.082302062510358098e+00,-2.104823186252006817e+00,2.019114060760234253e+00,-2.437469706084250953e-01,2.832244266296514434e-02,-1.791846126828526287e-01,-7.336590037930768027e-01,8.653861033359975252e-01,-2.119066262581615234e+00,-1.753421248824855283e+00,2.961259033092142889e-01,2.258301225614038010e+00,4.764687470787474233e-01,-5.003354655343021928e-01,-8.273291964641862895e-02
1.181170996696356834e+00,4.556771763076287729e-01,1.204815517763246246e+00,2.481311832466030598e+00,-1.790329944489629677e+00,-7.560116881970108116e-01,2.751809700117680349e-02,-1.506673307413309626e+00,5.484789215817057473e-01,5.485499826125758149e-01,-1.098968446312281744e+00,-2.380117091657675543e-01,1.207699167241188309e+00,1.598352875395592232e+00,4.003202759049849790e-01,7.485272000252038982e-01,-7.414033769860508549e-01
-2.607698337513592590e-01,2.727951265648774493e-02,-2.611457715315186334e-01,-3.188004346931593957e+00,-1.524609480304694564e+00,1.187639693110674077e+00,-2.477894645030242760e-01,1.998529511845868578e+00,1.697855341893031444e-02,1.492913817650870723e+00,-4.908811618702146329e-01,3.586298014471632212e-01,-4.910073051593867310e-01,7.579919802904384607e-01,1.697322884400145115e+00,-3.352000761118431038e-01,2.053585361967610101e+00
2.234512549642180712e+00,5.001376699166153461e-01,-1.416309499271140249e+00,2.342063876213651863e+00,2.928305026096182040e+00,1.449036707384633083e+00,1.045121968295412707e+00,-1.922879864314783749e+00,2.492131213708755899e-01,3.767540957279402747e-02,5.987903167927584036e-01,7.537947217054539184e-01,-2.471757794941264463e-01,-6.539126377912154453e-01,1.331261396140180242e+00,1.239851212785203938e+00,-1.795897927885887313e+00
-4.256194130184628444e-01,-2.069377589247164639e+00,1.981834782452836619e+00,-2.328010830099783490e+00,-2.790120758941120993e+00,-1.508123030126657937e-01,4.318939438762919858e-01,8.827106030270711612e-01,-1.868049744454061134e-01,1.372954499216324509e+00,1.242345062271908107e+00,3.960968281506469513e-01,-1.080152928693250136e-01,-3.237465414260452867e+00,-1.438038952228464895e+00,-1.500075598125061305e+00,4.939158383213748671e-01
1.640357732877212094e+00,-1.891001303651214382e-01,-2.306094938999499799e+00,1.966965981194323199e+00,2.235577670093789937e+00,-3.071046838233487009e+00,8.924151834346314427e-01,-1.677600090245280784e+00,1.117924233899364017e+00,3.121513999280662865e+00,1.772097920569242868e+00,3.250733793390540027e-01,2.076810453909896936e-01,-4.846925417580398410e+00,-1.076383323254219260e+00,-1.661579978758585430e+00,-1.039191559085380634e+00
3.615210482419068394e-01,-3.315522223267495794e-01,1.457294313151072940e+00,-8.122750017386554111e-01,-3.138273862243967649e+00,-5.560147581656231797e-01,-3.051702575442817311e-01,1.206054886451444652e+00,-2.053877975598234151e+00,2.011621769163702833e-01,2.038868287386690348e+00,-4.873073609290589636e-01,4.220260304516342820e-01,-5.291140253850513453e+00,-1.345393540063056559e+00,3.367016493220218454e-01,-1.441003600231036241e+00
-5.076804258660708724e-01,-1.011558649429676660e+00,-4.835234023118999414e-01,1.119758378676227739e+00,5.117345108381470276e+00,9.112425660872176536e-01,1.145964566890246061e+00,-8.566866013186863471e-01,5.898292359289556419e-01,9.976837652018588631e-01,1.836202097634473063e+00,1.703923689664867125e-02,-7.102866323888543665e-01,-4.605383542713784806e+00,-1.522424661455991979e+00,-6.073581979103763739e-01,1.600877580376812048e+00
9.317223134362345727e-01,-2.310792342200408134e-01,-1.791707491220080328e+00,-3.497015268236301822e+00,-5.684067475714448037e+00,-2.469418886591918660e-01,2.879425181196684669e+00,-3.177451761855448753e-01,3.182139791835445930e+00,2.566661045755173287e+00,-1.002812648007148866e+00,-1.272826388495174266e+00,-4.904489078102539645e-01,-3.817310539295768912e+00,-1.662117513071579511e+00,1.604552641474618069e-01,6.923834543830806876e-01
-1.713469015519741845e+00,5.523796865560435254e-01,-1.085608389538542440e+00,2.894931402417658450e+00,6.486837634428312072e+00,-1.142289709183771595e+00,1.274432308144182846e+00,-5.047380576543031294e-01,-3.598801275989646165e+00,1.666779023461065101e+00,2.780690597452981638e-01,1.028529171015807875e-01,1.832414265642345885e-02,-4.047942086050183796e+00,-2.471240449925524274e+00,-6.441356552391044321e-01,-2.268269819538507592e-01
1.062488181690687483e+00,-1.009679403141817255e+00,5.204926503111556579e-02,-4.902672002661534467e-01,-5.736133625993453222e+00,-1.628161446732900419e+00,3.581846258321104703e-01,1.534494628961127205e+00,-2.999847431697799660e-01,1.544464116512801688e+00,1.752490596970496917e+00,2.977699945997541731e-01,4.141446311592632545e-01,-4.408898909086944151e+00,-2.653302335759102792e+00,-1.191253420014803721e+00,8.654576542185437038e-01
4.652192610287289587e-02,-1.251805782570351910e+00,-2.681774946414619443e+00,-4.339936750344129957e-01,5.752439926803031511e+00,6.390569025096493050e-01,2.917659228863437315e-01,-2.359465303405841485e+00,1.407589816187464260e+00,2.328286938026760566e+00,-8.077892201214686985e-03,-9.816050325177263502e-01,3.270552054853027579e-01,-4.793165557380011599e+00,-2.646288274470951052e+00,-6.136247137789112571e-01,-1.242192045354516772e+00
-2.740995831652990877e-01,1.738855555433080680e+00,2.560786922321387493e+00,2.018905725587162525e+00,-6.281749420597190436e+00,4.668496212416747282e-01,2.551910329771839847e-01,1.245483984735719751e+00,6.293940693186284019e-01,4.391362872049575650e-01,-1.341021486789914841e+00,-8.286592249006033972e-01,1.393602172930279437e+00,-4.115228803318890627e+00,-2.149784133922560514e+00,-8.206508145560140743e-01,-6.733746923520622651e-02
-1.373443110849958071e+00,4.153533352791385358e-01,-2.737938412954413536e+00,-1.750422139999093796e+00,5.688928350447458371e+00,-1.214653199215611323e+00,1.788967088895891955e-01,3.148581732262062394e-01,-8.678542485503618620e-01,-1.093612979943598518e+00,4.474300083350665203e-01,1.333246216965602748e+00,-2.178941304175245897e+00,-3.356049528157436956e+00,-1.494848176782955784e+00,-3.706875188759007900e-01,-4.651255075082060819e-01
-2.103627011082017884e+00,-1.431118812860949108e+00,2.121682757973263556e+00,6.224468127499838133e-02,-5.551057742445678400e+00,1.217940878787389658e-01,-1.230252633183331223e+00,-1.079313608169367722e-01,-5.258751083810185856e-01,1.792921094600347987e+00,6.945425144609082002e-01,-5.651662829028867296e-01,3.711309496265224328e-01,-2.802934811872275667e+00,-1.961580126610172670e+00,2.005537172301016025e+00,1.295895589584475482e+00
-7.705888866389293268e-01,-2.769827408535870394e-01,-2.063265185948156777e+00,-1.894596312771329893e+00,5.534460120856806498e+00,1.358891332314297262e+00,2.688358147721979230e-01,-7.641565144297814971e-01,-1.220763205869930701e+00,3.322064913323279800e+00,5.437537708610329368e-01,9.822174881681348946e-02,1.042221429372919284e+00,-1.360387498624967995e+00,-4.419840742523679644e+00,3.489380289425592085e-01,1.656036106580847322e+00
-9.652143348612357565e-01,-1.062554905703832597e+00,1.365350686943370029e+00,1.803690769989618747e+00,-5.512759273655854386e+00,2.677453528251713788e+00,7.028996260396204177e-01,4.970295482113388230e-01,4.113479583566421738e+00,1.251676738291783275e+00,-2.017405443720866332e-01,-4.693998959897806300e-02,-3.485270913830688100e-01,-7.650915062570975422e-01,-1.661747362224258673e+00,1.296934318155972932e+00,1.823212834719812658e+00
1.433521543476840021e+00,1.883010953622488159e-01,-3.111493430956949080e+00,-3.463668760243017175e-01,6.448365477404021107e+00,7.089943181433746577e-01,-7.534251337893268508e-01,-1.234711182610176650e+00,-3.156711367806551927e+00,-7.015876691750401184e-01,-2.653738083122925695e-01,2.239869996146998665e-01,-1.982126214428303168e+00,-1.952609586263253316e+00,-3.872763392692618600e-01,8.455184231464538680e-01,-2.391688402482760267e+00
-5.043907147795441137e-01,-8.244781369792957282e-01,2.159735316103520653e+00,3.254916108821509502e-01,-6.079814835840291920e+00,-1.993662308139993122e+00,-5.429241922681584676e-01,2.825394074475781725e+00,2.458865455644620113e+00,-3.791603730996647714e-01,5.700204101933961098e-01,-1.254670186064537951e+00,1.445389162343507117e+00,-1.836235826864428766e+00,6.421867813760212540e-02,2.775771711887431437e-02,9.360911588588495189e-03
-6.884490620270663497e-01,2.501805514477042913e-01,-2.766897723044072777e+00,1.484017238115832971e+00,2.116804377474406085e+00,-3.872578781729647535e-01,-9.282418909179188660e-01,-9.435528454318793390e-01,-6.748724892890995974e-01,2.288378628478730803e-01,-8.313709021748397765e-01,-9.119699972138355371e-01,3.971603266282607847e-01,-8.477578864984973706e-01,-1.030576350472050207e+00,1.572439234460574209e+00,-7.569574610411438087e-01
-3.919188145007340869e-03,7.571111385151361173e-01,2.895356529987130223e+00,-6.561134482566510773e-01,8.020224638937365480e-01,7.422407253831887486e-01,1.652904136241441835e+00,6.739573880101399350e-01,6.183689913101864111e-02,5.254568546739610824e-01,2.515013640493068969e-02,1.858776435234016366e+00,1.870885879353759274e+00,4.494540030263174391e-01,-1.369297197605037208e-01,3.318613768240549433e+00,1.673633828384643474e+00
-1.108768193683741000e-02,1.576162383390144583e+00,-1.538117247750228511e+00,4.593956211449381488e-01,-2.199003584775115705e+00,1.361315129334045748e+00,-1.532614826309780742e+00,5.754517505914034103e-01,-1.063086902240688580e+00,6.767195907671085253e-01,4.310901450511990252e-01,-1.472712799849791532e+00,-2.158199825935327887e+00,2.822611686412818344e+00,9.376986120748058706e-01,2.434348704285506315e+00,8.789481161447495472e-01
-3.577341202779767138e-02,2.158301888904321952e+00,2.192898429746799494e+00,-2.779164179515536404e-01,2.013034866140656298e+00,1.775532375604015778e+00,-3.728067876090816468e-01,-1.694196592454901396e+00,1.817816366036761888e-02,1.276152276400778440e+00,7.457407947433054574e-01,-8.596398572636440583e-02,2.084400584905021780e+00,3.817531624707502402e+00,2.172792753131734145e+00,1.888373553890342338e+00,1.677714969016111946e+00
2.375692034799791741e-01,-1.440568634198058362e-02,-1.381417043181952353e+00,7.065118176635765135e-02,-9.758371831213671355e-01,1.291053543241562185e+00,-9.529119337020257596e-01,3.079307836423231137e+00,1.108772886475836161e+00,5.869425885604877546e-01,-8.536885003118026560e-01,-1.054936237690047074e+00,-1.573018154534997937e+00,3.324215677486325404e+00,1.923088341262443768e+00,1.179472902158396508e+00,-7.371412649904436343e-01
1.913446063885238191e+00,1.000491790513399426e+00,1.088364595800228596e-01,6.658002351019075560e-01,3.249400302863253431e-01,-1.729045094961481621e-01,9.961027899059080593e-01,-3.011694400833131446e-01,-1.480736528393756579e+00,-1.166386493517014955e+00,-1.368097192886732039e+00,-1.450169573792131072e-01,-9.215933429034676161e-01,2.859614731511026076e+00,3.388698423579090679e+00,1.434748834165948894e+00,6.381175257451662253e-01
4.850174046276499729e-01,1.201172544180177715e+00,-2.868797512532519356e-01,-4.097976798440715607e-01,1.490978141325697282e+00,-7.465280911604965652e-01,1.377510267147200151e+00,9.254417204080715997e-01,-9.621066736639374284e-01,-7.415908603291304635e-01,-1.193241100898109197e-01,-1.234976398144505882e+00,1.073427623319862079e+00,1.451352861606630684e+00,2.888137450521878868e+00,6.671739796095166319e-01,-1.341338777891704949e-02
-2.775628698656222321e-03,1.414808505958870644e+00,-6.348124563536130527e-01,-2.105864472775246798e-01,-3.948748824859694473e+00,-3.043448655509354284e-01,-1.908012218224120204e-01,-8.484427550543012231e-01,2.664279734797486476e+00,6.683362048113740406e-02,2.287955786744756415e-01,-1.885531848151353218e+00,2.081909541097211491e+00,-2.047455144425399887e+00,2.003158779418330759e+00,1.557505874984221883e+00,3.380704247316820843e-01
1.078126608133647357e+00,-1.025341092629543649e+00,-2.460285206406341851e-01,-6.031527344569106441e-01,5.105724502847830415e+00,8.150529405990268872e-01,8.022294400528460212e-01,1.822477555614008926e+00,-1.599682259734255929e+00,1.819626180747474731e+00,4.413120759223089218e-01,-5.379024520403079546e-01,-6.563578824489397778e-01,-3.739251693977283519e+00,1.004292650964158984e+00,7.884662120099643623e-01,1.178668162226056859e+00
-1.604558329371278888e-02,1.856371950039183094e+00,-2.482254624729483883e+00,1.852195915770904255e+00,-3.396138854415325703e+00,1.222729077862755975e+00,3.207553995444107908e-01,-3.258328620088184469e-01,1.552710013921628995e+00,2.983745057489457508e+00,7.974798473049798941e-03,2.092211778832184926e-02,-6.933351984615425678e-01,-2.142397427578967672e+00,-8.664045462619446303e-01,6.399160250251577642e-01,6.288393586809538638e-01
2.505383585436467553e-01,7.499370710000280438e-01,9.064438213881391704e-01,-2.135350771480095666e+00,2.023393311175292197e-03,1.550332282428508179e+00,-2.808853578428044950e-01,-1.546092049642028288e-02,-1.635456029569316794e+00,3.238565230465113132e+00,6.614883058089111589e-01,2.612837951720315965e-01,-2.356869789277905358e+00,-1.463309720839792716e+00,-5.390660041441220907e-01,1.980061081678543999e+00,-4.072192457828501255e-01
-1.067339929600471748e+00,1.587924024287570512e+00,-2.337325455719709399e+00,1.778282726158979088e+00,8.520878636811410889e-01,-2.025429450747590066e-01,1.026434267418451229e+00,4.789645818928923160e-01,1.168039213512203300e+00,1.027243567211207242e+00,-6.672830981721555865e-04,-1.201547320585599349e-01,2.503711086361603000e-01,-1.489291931388387002e+00,6.580166788767203290e-01,1.839369976685393704e+00,-1.479996485301810494e-01
1.219854717821061973e-01,1.344309316822541289e+00,1.792011687092301075e+00,-1.227571547776943106e+00,-6.212407504352815968e-01,-2.036151431184232585e+00,-7.496875815929796572e-01,1.432590542967658864e+00,1.775629845195607626e-01,-6.020206319609250345e-01,6.104466148774501111e-01,1.069302143578300779e+00,1.771431474469650214e-01,-1.232064507674417442e+00,1.623645498834227041e+00,1.580707083809117064e+00,-5.846137723376306633e-02
-7.540261931540384599e-02,-8.997749225870328438e-01,-1.259547273799391798e+00,7.969287630527692734e-01,2.735723320052592555e+00,-1.645176515393512062e+00,7.225089797140231695e-01,-7.098785439099759564e-01,-8.193330933971488816e-01,1.164252512208415080e+00,4.233010446748706745e-01,-2.796698880617344063e+00,1.466972123219230095e+00,-9.196486762474909149e-01,1.429714470012427796e+00,-6.860698432750758080e-01,-4.536080145857135371e-01
-4.754975120408592715e-01,1.226686799456888410e+00,2.019744201387924765e+00,5.441263476978640545e-01,-3.516818994250249020e+00,2.021183912251041104e-01,8.766585595117082352e-01,-1.789959156797868101e+00,1.541383406241659593e+00,1.328082358233497962e+00,-1.218689691260052443e+00,-2.224049507753866617e-01,-2.680069837609462269e-01,-2.028024931093025174e+00,6.711935868986699250e-01,-7.310219374987536600e-01,-7.528919102564120280e-02
4.765877850738036159e-01,1.894442616392350898e+00,-8.491998464019531179e-01,8.745442689048923413e-01,3.785066753066861800e+00,-1.286377194426316706e+00,-9.551363967624233453e-01,1.651042795019007636e+00,-4.533054149350466133e-01,1.882018806137323863e-01,-2.378202988555755404e-01,3.812680470981621439e-01,-1.228727067749760815e+00,-3.282617258125785753e+00,1.793799260143189356e+00,-3.478887624978701520e-01,3.011603555542572974e-01
2.017780235017421209e+00,-1.257804656554573519e+00,1.318328286876921274e+00,-2.726896786341781453e+00,-4.517432914484134088e+00,-1.262330959365455474e+00,-1.402544123663199693e-01,-3.849204600355926043e-01,-1.862833079030376204e+00,-2.336711327829395224e-01,-4.806629957104550099e-01,1.616660632514377027e-01,-6.291623171393148084e-01,-2.048798451081431882e+00,6.072768112913599303e+00,-1.376689464110648409e+00,-5.797610078045647430e-01
-1.493727246269011655e+00,-6.859719447305209217e-01,-3.390524926061807776e+00,9.774199127104050699e-01,5.900457770247198752e+00,-6.196476706051916583e-01,-3.083181437920858858e-01,4.445332995952372412e-01,1.818962136650214667e+00,-1.228775299081765526e+00,-9.762556452216397673e-01,1.357578797779063651e+00,-6.711786396499821450e-01,-2.106616326793212757e+00,6.523617674429761593e+00,-6.991097714668015328e-02,-2.057404540962164963e-01
2.092540195501678912e+00,-1.100704074424496914e+00,2.427116786896289735e+00,5.489780699456753288e-01,-6.775564220820905703e+00,4.734687825119188176e-01,2.101165393129562908e-01,-1.447726813516676536e+00,-4.568146583312583942e-01,-1.858372892975995505e+00,-1.556574113665863290e+00,1.617724138558583435e+00,2.139070921783106538e+00,-3.495327619018845589e+00,6.165622866166650340e+00,-1.062774077125958616e-01,4.239250334061172576e-01
8.069694946668689584e-01,-1.266775506508984961e+00,-3.232547090529129363e+00,-1.424850102975054877e-01,5.459765559286520187e+00,7.076421541790537395e-01,9.796828139650015643e-01,1.260385922885556287e+00,1.374197916176106871e+00,1.509744922590104066e+00,-1.347855622408326015e-01,8.158913279034595289e-01,6.406625935240033431e-01,-3.962837361663668290e+00,5.471664754726536017e+00,-6.207619165409991591e-02,-1.091551220405893918e+00
-7.674568710215281531e-01,-4.493707652792324203e-01,3.913034456797043426e+00,-9.035149571376276390e-01,-4.190976731457059401e+00,-1.193439163795477764e+00,-2.785287545873360582e-01,3.428966632562596706e-01,3.332897690577032446e-01,2.704481921042469761e+00,6.398277521411598334e-01,1.544145797779704898e-01,5.106857268081167467e-01,-3.464507778025009088e+00,2.438356783483666579e+00,7.160763099350161420e-01,2.048965804578783689e-01
3.376371837320349401e-01,2.014259770798969840e-01,-4.981831701686315839e+00,1.081673049325188929e+00,4.022170791170310622e+00,7.799366603702690970e-01,2.650773616411725708e-01,-1.156649179660530491e+00,-3.382292312263738943e+00,2.493144042777775127e-01,1.155156850971093885e+00,-6.461966907085778811e-01,-1.705776573224071502e+00,-3.599782815021095761e+00,1.575282959861702636e+00,1.415964026749898741e+00,1.080687215438841609e+00
9.251000571845315879e-01,1.343414265551418296e+00,2.678962998919173000e+00,-7.093765340090718574e-02,-5.461562921928608816e+00,3.222795447479322561e+00,4.903464923010234511e-01,-5.091946159511162584e-01,1.920718633601714798e+00,-1.761182147031765011e+00,-1.531989186277193937e-02,-5.621774428122149336e-01,3.130597789653134511e-01,-4.493054337950405319e+00,1.090738913037545776e+00,2.678102235037918888e+00,-1.072377636715237559e+00
-1.548309166248857283e+00,5.008031523047000722e-01,-2.692471921886115727e+00,2.184763150641729545e+00,6.590563111584671674e+00,-3.425291851910738927e-02,-7.989928831997475944e-01,1.840429040420505480e+00,1.003428896715133245e+00,-6.337799100470677960e-01,-7.268282821822739104e-01,5.097243147443630829e-01,-4.553254559454459338e-01,-4.323646680510602636e+00,7.046217336604454484e-02,3.246267267325768202e+00,1.798720295962542848e-01
-3.028247179191991822e-01,1.805245740667364013e-02,2.862014145266776222e+00,-1.713371027902876431e+00,-7.397984292635225501e+00,-1.289033331322344988e+00,-2.528279688998359420e-01,-1.363164234053396262e+00,-5.625448971040920565e-01,-6.498879377426891590e-01,-6.062603434535512870e-02,7.936975891150784834e-01,-8.891765218455608411e-01,-3.378789046202026913e+00,7.065967500033099036e-01,2.937576500161087623e+00,2.825881207369886419e-02
-3.039302960474165594e-01,1.288168487567578513e+00,-1.715731002367009372e+00,9.492004483586929942e-01,8.731487724999377420e+00,2.695227435182893316e+00,1.276595254526493306e-01,-1.105492398702664802e+00,-1.323646221944871915e+00,-9.941985736346758973e-01,3.704564641601686414e-01,1.345455867354779622e+00,2.516788566565252516e+00,-4.599277866315588881e+00,1.201182486330830912e+00,1.803678279700836384e+00,-9.076667555014246158e-01
-2.925962668909317527e-02,-1.281640673235357353e+00,2.143974276368699972e+00,-1.493595154236375677e+00,-9.000717244546969198e+00,4.378088150149550550e-02,8.860670992063363061e-01,2.667068793699239215e+00,7.648245727620260892e-01,7.382571140011604527e-01,7.611670295652912532e-01,1.684923181195719488e+00,-6.044695245444560161e-01,-6.157279475599431784e+00,1.657579228015963357e+00,1.959852825068444160e+00,1.486054665789436013e+00
1.097235551875633819e-01,-1.153418761436674433e+00,-5.402243001811721790e-01,2.051751255598105228e+00,8.992579776185355200e+00,-1.163943245463183951e+00,1.909124839120159844e-01,-4.122474419061326056e-01,2.950189836523901543e-01,9.270784007625052503e-01,6.339782374413660548e-01,-1.462823637035564950e+00,-1.076084775982580677e+00,-6.325253660442089476e+00,2.399279760105829773e+00,2.049914484929226788e+00,1.633934118159229287e+00
5.815823064888390181e-01,3.154299988019055867e-01,2.806210394944070430e+00,-2.194353630639553909e-01,-8.163751894906489781e+00,-7.634921074894011062e-01,5.203946688499853923e-02,-8.262253263740007014e-01,1.627836220194665007e-01,1.822811336201657140e+00,-1.129283914809186218e+00,2.176307391209109099e-01,3.328678566045402132e-01,-5.197075140083631695e+00,2.750791329752843684e+00,2.996997304995386635e+00,-6.684267892555134649e-01
1.250905337717790555e+00,5.780437144411172401e-01,-9.595238161409512800e-01,4.859021165642740669e-03,5.881027877913199475e+00,-3.627600980963706090e-01,2.646081504716686350e-01,-5.152398394969668338e-01,-3.452213022548221155e-01,2.052588977755045452e+00,-1.213277833782622217e+00,-7.516252254540396471e-01,-9.222092727101544041e-01,-3.001518007533120702e+00,1.745391093614588440e+00,4.077887762619889500e+00,-1.390572074344204490e+00
2.226794489450483472e-01,-2.638370644063403603e-01,1.873369242382499689e+00,-1.268850753616435956e+00,-2.644197630278362521e+00,1.801172837528276283e+00,-6.028687523458567399e-02,8.323469419045936846e-01,-1.312683187349056313e-01,2.093023802778314124e+00,-3.174009104791517544e-01,-2.841875314850542678e-01,6.747514974922642628e-01,-3.268413990350366838e+00,2.350516742993374208e+00,5.102923880338621210e-01,1.128382548400152091e-01
