ylogistic,xlorenz,ylorenz,zlorenz,tent
2.465395485274702037e-01,-8.104417833745118926e+00,-9.818601261220472054e+00,2.858303685496409230e+01,3.420192422308996338e-01
7.058796382494971766e-01,-8.447254519240189552e+00,-9.527725750294029794e+00,2.865008916597669142e+01,4.656182524936456346e-01
7.889315833061734118e-01,-8.663348765450956890e+00,-9.227341862384035309e+00,2.873174689850298336e+01,2.449589773454492470e-01
6.327704526391134676e-01,-8.776147384837573284e+00,-8.916007453340986544e+00,2.879818067855373087e+01,6.764748936771147747e-01
8.830136262428187610e-01,-8.804119398538256647e+00,-8.597588278779822346e+00,2.882724161892748072e+01,-7.382642357072599637e-02
3.925421360268400717e-01,-8.762813174586570497e+00,-8.279973833514674197e+00,2.880367260750169223e+01,1.344608370444065670e+00
9.061206683872382595e-01,-8.666245306372191592e+00,-7.973525698582977661e+00,2.871859401097269071e+01,-9.159605422910993555e-01
3.232508102930708449e-01,-8.527701384814349694e+00,-7.689504945115732681e+00,2.856894625693247036e+01,-3.937724708025279741e-01
8.312869509641870325e-01,-8.360062096874626647e+00,-7.438678770550859021e+00,2.835674516260941047e+01,3.686033346900184915e-01
5.329460332592388383e-01,-8.175785431609872589e+00,-7.230256960896356055e+00,2.808814174941374020e+01,4.147911985326829809e-01
9.458753237914283574e-01,-7.986679737467169637e+00,-7.071239261062959969e+00,2.777236811333218824e+01,3.312793083632800117e-01
1.945417434087778896e-01,-7.803591642186328059e+00,-6.966174935378725230e+00,2.742068961379008130e+01,4.868299857813064291e-01
5.954419632249541294e-01,-7.636108300824807849e+00,-6.917265470432339747e+00,2.704547652446252926e+01,2.103395859827102976e-01
9.153851602919127473e-01,-7.492339734746313873e+00,-6.924697053721369677e+00,2.665947087538007310e+01,7.662838137516897463e-01
2.943296407151954064e-01,-7.378811198541325389e+00,-6.987077105166433988e+00,2.627527608642668255e+01,-1.974686985074619594e-01
7.892588725843057151e-01,-7.300464379866347109e+00,-7.101863805620441283e+00,2.590505448425740198e+01,8.026493423888790835e-01
6.320513575987742882e-01,-7.260744265017166299e+00,-7.265708031816823897e+00,2.556038965330222368e+01,-2.461516897810650528e-01
8.837372680340183084e-01,-7.261737018377098174e+00,-7.474661607853735568e+00,2.525225783025883430e+01,6.735571767022564549e-01
3.904336946627943172e-01,-7.304321936272425653e+00,-7.724235996315965913e+00,2.499105128393023278e+01,-6.971652748089229856e-02
9.043818539920659427e-01,-7.388304748281133705e+00,-8.009317878627790321e+00,2.478660134403067161e+01,1.376387552810628634e+00
3.286062014153699473e-01,-7.512507374350464673e+00,-8.323962892015602577e+00,2.464815489861220854e+01,-9.531471200797000387e-01
8.383718300655788047e-01,-7.674798477883491898e+00,-8.661098855012415498e+00,2.458426328955462736e+01,-4.410783705499298213e-01
5.149171175486700891e-01,-7.872058553309276618e+00,-9.012178696035705983e+00,2.460254634696333653e+01,2.859964926637311722e-01
9.491544224953487596e-01,-8.100082581854563202e+00,-9.366834203892173250e+00,2.470929850955354823e+01,5.814483675642546645e-01
1.833891580609050276e-01,-8.353432906262085567e+00,-9.712596596311293240e+00,2.490891186735202467e+01,6.372756224676623393e-02
5.690787841131461633e-01,-8.625265644271927101e+00,-1.003476861085342442e+01,2.520310704801743285e+01,1.426570744547125180e+00
9.318668620247074763e-01,-8.907166237588226565e+00,-1.031655213242518698e+01,2.558999223773808396e+01,-1.011558993288673491e+00
2.412658512427426349e-01,-9.189043416555618293e+00,-1.053954788522358044e+01,2.606301754857051378e+01,-5.144280442986883806e-01
6.956152330140581430e-01,-9.459144310289211433e+00,-1.068473724438494621e+01,2.660995720814381471e+01,1.663515544942495428e-01
8.045917863288517546e-01,-9.704262897108359098e+00,-1.073401480681014597e+01,2.721212892061932820e+01,8.994736667831073618e-01
5.974506060637966298e-01,-9.910213279048717183e+00,-1.067224867234071439e+01,2.784412941072108794e+01,-3.726334099522254917e-01
9.139128416356351314e-01,-1.006262035770711627e+01,-1.048969791456759992e+01,2.847439438568144965e+01,4.072769439177692519e-01
2.989694062106317829e-01,-1.014803586907921229e+01,-1.018443094421744632e+01,2.906683697407162370e+01,3.445017165233605905e-01
7.964294613706371928e-01,-1.015531488410685945e+01,-9.764216327746321866e+00,2.958364507934938104e+01,4.607736814921272739e-01
6.160923828397528723e-01,-1.007709517283475265e+01,-9.247283712282207802e+00,2.998902450321344304e+01,2.529730788785411466e-01
8.987857228570353962e-01,-9.911132880724244032e+00,-8.661466253636918466e+00,3.025332502421951020e+01,6.570668902355691898e-01
3.456857995324886801e-01,-9.661199555306778208e+00,-8.041576853794165203e+00,3.035671321589522265e+01,-4.636476177291903866e-02
8.595110846294763407e-01,-9.337275015004255607e+00,-7.425371783250430902e+00,3.029151408552430524e+01,1.608663608234754960e+00
4.588567641084425053e-01,-8.954894368653491199e+00,-6.848934403239494095e+00,3.006262143620691418e+01,-1.220723464821325432e+00
9.435674897334123123e-01,-8.533702375570690890e+00,-6.342544573499639071e+00,2.968591130865280903e+01,-7.693617357824358294e-01
2.023419517960768077e-01,-8.095470815156479816e+00,-5.927952375236606564e+00,2.918517045940539845e+01,-2.016172081247515901e-01
6.133188080898375194e-01,-7.661967127172505165e+00,-5.617503070429834544e+00,2.858841934385108630e+01,7.907238951754094192e-01
9.012036213857745892e-01,-7.253074315823971219e+00,-5.414984015629649150e+00,2.792452612276084167e+01,-2.302651345695694296e-01
3.383354859103721024e-01,-6.885456255785106450e+00,-5.317632688127435614e+00,2.722072369256747848e+01,7.133218369383407254e-01
8.506854225598250441e-01,-6.571891542253572638e+00,-5.318593492884814644e+00,2.650123830746590059e+01,-1.251972585745819710e-01
4.826749907353404256e-01,-6.321231932379821394e+00,-5.409215608847488532e+00,2.578690332291921194e+01,1.055932729447832230e+00
9.488594074051217575e-01,-6.138828667673355000e+00,-5.580821244362673461e+00,2.509545994107900313e+01,-5.694467046017501755e-01
1.843958830589071118e-01,-6.027227183011218514e+00,-5.825814295077617722e+00,2.444222951976920299e+01,8.171604803231380387e-02
5.714973572053653195e-01,-5.986944605424498356e+00,-6.138167828163304307e+00,2.384091407103085558e+01,1.288635145974690976e+00
9.305748860680638224e-01,-6.017189249972259901e+00,-6.513408812918813240e+00,2.330437606922945903e+01,-8.500633339163160551e-01
2.455000164524006323e-01,-6.116433162561570214e+00,-6.948229793423336353e+00,2.284532428199928233e+01,-3.086163202067092604e-01
7.038730818222322938e-01,-6.282792488733923264e+00,-7.439829787631478730e+00,2.247687464955117775e+01,5.330523478858916198e-01
7.920559127315603964e-01,-6.514199948513434535e+00,-7.985046201201564386e+00,2.221296613571891498e+01,1.372754883744339294e-01
6.258727065864335692e-01,-6.808369199051060860e+00,-8.579303191192440892e+00,2.206859835953546423e+01,1.005589032132189420e+00
8.897930345991011958e-01,-7.162555997479336689e+00,-9.215380572091385503e+00,2.205982771895160965e+01,-5.069814297070570630e-01
3.726332826764907624e-01,-7.573120912401746452e+00,-9.882009292603230577e+00,2.220341716165461321e+01,1.781103537296474526e-01
8.883553334092865184e-01,-8.034898588442043632e+00,-1.056233356102201704e+01,2.251598793764027207e+01,8.612053801055857827e-01
3.768845130477352368e-01,-8.540385582958037958e+00,-1.123235650537864316e+01,2.301248082803498818e+01,-3.231433247119558372e-01
8.924017921155255051e-01,-9.078779767442158644e+00,-1.185961611189060605e+01,2.370372162843007047e+01,5.031854836152352961e-01
3.648791674691908016e-01,-9.634947036331848125e+00,-1.240252309275496145e+01,2.459293999770573791e+01,1.841350376757310281e-01
8.806209703414878964e-01,-1.018846224761647079e+01,-1.281100948433405939e+01,2.567126959347296733e+01,8.424320372017569669e-01
3.994851723579559422e-01,-1.071297169495998780e+01,-1.302931293128292367e+01,2.691262494485429357e+01,-2.986344673974324904e-01
9.116077238115425363e-01,-1.117623994222457462e+01,-1.300170703640889514e+01,2.826893816054759867e+01,5.541076665119032407e-01
3.062005104549874734e-01,-1.154133336106143837e+01,-1.268155854744270705e+01,2.966746540860003378e+01,1.049404358265232373e-01
8.072786798379517625e-01,-1.176937839833769139e+01,-1.204303189352002335e+01,3.101244248148512028e+01,1.152029313642344732e+00
5.912032890847730426e-01,-1.182410909737415849e+01,-1.109307974629310678e+01,3.219322553750097882e+01,-6.867919661695668365e-01
9.183914482284533110e-01,-1.167790322715794815e+01,-9.879595026861105467e+00,3.309956921175508882e+01,-8.830806013704595170e-02
2.848046649873303693e-01,-1.131824158709857997e+01,-8.490957611222482271e+00,3.364171794673871574e+01,1.246116742958366608e+00
7.740256775973826109e-01,-1.075278479192336079e+01,-7.044051925248862034e+00,3.376954718057190519e+01,-7.996391929227956163e-01
6.646577264657221873e-01,-1.001103821858846032e+01,-5.662396903153126715e+00,3.348336815258142707e+01,-2.421486749163327401e-01
8.469737658375297018e-01,-9.141309955501393247e+00,-4.451264802248394936e+00,3.283131795390274021e+01,6.833915478535049770e-01
4.925149821179877763e-01,-8.203300924850793763e+00,-3.478948007999352221e+00,3.189412215472191647e+01,-8.354372564032874759e-02
9.497871031277627107e-01,-7.258430341480505810e+00,-2.770475930373120121e+00,3.076387945470066043e+01,1.276493090133639541e+00
1.812279350677543366e-01,-6.360839459259028494e+00,-2.313837881881780412e+00,2.952532534818385912e+01,-8.356972619135990543e-01
5.638606083515621537e-01,-5.551439143783579055e+00,-2.073514130985426807e+00,2.824500035564209099e+01,-2.898030605589215769e-01
9.345029262636798117e-01,-4.855854141223948872e+00,-2.004841757074670383e+00,2.696882008691333255e+01,5.731291582365335424e-01
2.325873868595370320e-01,-4.285651664394093174e+00,-2.064890106959353933e+00,2.572518739858308123e+01,7.618001753916481267e-02
6.782638784668785226e-01,-3.841499352907145060e+00,-2.218573393049108500e+00,2.453016539846560917e+01,1.327262355030971008e+00
8.292435606089947342e-01,-3.516914160935537659e+00,-2.440789272717910130e+00,2.339234287562294767e+01,-8.955951556694118354e-01
5.380749756305425180e-01,-3.301689183292012331e+00,-2.716068179052695264e+00,2.231643218273134721e+01,-3.676449777223463888e-01
9.444911256767876129e-01,-3.184564982444149095e+00,-3.037054303167291636e+00,2.130557472487624793e+01,4.165851099618188558e-01
1.992250289394123519e-01,-3.155062846588777781e+00,-3.402689863278908433e+00,2.036271134188913834e+01,3.281417585795683989e-01
6.062307837773099894e-01,-3.204588249926803911e+00,-3.816558579890918956e+00,1.949141407764362910e+01,4.931070986602147377e-01
9.071170781966219065e-01,-3.326982315919627009e+00,-4.285557697698617829e+00,1.869648196910815230e+01,2.002342428296318699e-01
3.201716016344534621e-01,-3.518697392275424995e+00,-4.818899343036976646e+00,1.798449575757098273e+01,7.946770152033207912e-01
8.271146391368727757e-01,-3.778737782427735503e+00,-5.427351929379406137e+00,1.736444762154016885e+01,-2.355395346876955065e-01
5.433848488769432716e-01,-4.108460611818069985e+00,-6.122584162981324241e+00,1.684851454427291984e+01,6.998971689696896759e-01
9.428474685741141670e-01,-4.511285322050721192e+00,-6.916441254884033718e+00,1.645301501943469447e+01,-1.065919007902339510e-01
2.047672543944960566e-01,-4.992316508617383519e+00,-7.819947306921640973e+00,1.619956168334453395e+01,1.143532614377328560e+00
6.187829785044960396e-01,-5.557842668278235365e+00,-8.841778821126412780e+00,1.611637810097008483e+01,-6.765072596664460924e-01
8.963842952668815700e-01,-6.214629898847871203e+00,-9.985889261586166299e+00,1.623966224749571907e+01,-7.387197823926694440e-02
3.529420637699550167e-01,-6.968881771395530222e+00,-1.124789440869969326e+01,1.661471904706202807e+01,1.344266986827848509e+00
8.678210608886881561e-01,-7.824684298856363185e+00,-1.260979005842862222e+01,1.729630562411276529e+01,-9.155602055483784696e-01
4.358891352335358405e-01,-8.781705450770814991e+00,-1.403265484371529048e+01,1.834718851646798043e+01,-3.932604121989535795e-01
9.343812286718052862e-01,-9.831895329359710445e+00,-1.544736469124491052e+01,1.983328462618649013e+01,3.695261230423008136e-01
2.329892030747766629e-01,-1.095498920173675117e+01,-1.674430321222015650e+01,2.181304690129854862e+01,4.130664288592531541e-01
6.790798904363570809e-01,-1.211285200383343152e+01,-1.776497723573427479e+01,2.431835761750551583e+01,3.343027962351965421e-01
8.281354927969488688e-01,-1.324327705021359947e+01,-1.830158147722351814e+01,2.732506934673027388e+01,4.808160386564241939e-01
5.408429737942334059e-01,-1.425493793561558320e+01,-1.811431572029770010e+01,3.071519059410323038e+01,2.200795886672048951e-01
9.436610356682455514e-01,-1.502681349255200693e+01,-1.697793193784557175e+01,3.424141602253084926e+01,7.399278166546103819e-01
2.020265646331630416e-01,-1.541703718161071990e+01,-1.476260140908872387e+01,3.751769150238082062e+01,-1.617195396961805809e-01
6.126049608996047002e-01,-1.528615002710631998e+01,-1.153265730540083922e+01,4.006865945201157331e+01,9.151994237430440826e-01
9.018164665670341806e-01,-1.453545148276522347e+01,-7.612337379102749324e+00,4.145746287686883846e+01,-3.927988947931071451e-01
3.364654033432172842e-01,-1.315082866203272971e+01,-3.547884656963872452e+00,4.145937340299026630e+01,3.703584035574336575e-01
8.483744556459528185e-01,-1.123023986101895844e+01,6.311130659631292161e-02,4.018135928622518804e+01,4.115129701993129885e-01
4.888139068828670220e-01,-8.971569627495904697e+00,2.797840812815577838e+00,3.802417835540613567e+01,3.370317946633654138e-01
9.495245110189444171e-01,-6.617687539433608102e+00,4.540536278038537432e+00,3.549420170327464774e+01,4.754167382868770275e-01
1.821253131740799003e-01,-4.386042775939179350e+00,5.441611257073022401e+00,3.300022060544289815e+01,2.288741014476143310e-01
5.660315972062281986e-01,-2.420511969336739178e+00,5.771402661223662633e+00,3.076286604494818988e+01,7.169013185750923167e-01
9.334313470474987495e-01,-7.821290432246588153e-01,5.789725614628612682e+00,2.884278487145721215e+01,-1.301375397734365613e-01
2.361216161070446296e-01,5.322418883459953953e-01,5.687114432839181610e+00,2.721393676053610378e+01,1.034805391591947954e+00
6.853991543533598518e-01,1.563216397244632683e+00,5.581739659841030488e+00,2.582306521047366132e+01,-5.433222612015983222e-01
8.193831835472242808e-01,2.366921049763912155e+00,5.538165269818606795e+00,2.462034440514334932e+01,1.214355325611601311e-01
5.623786518555121683e-01,3.001169893774850994e+00,5.587389523790606383e+00,2.356942736928647264e+01,1.072565046915050058e+00
9.352138344122173930e-01,3.518413819778002161e+00,5.741579757144400276e+00,2.264776534739639402e+01,-5.899258361662580441e-01
2.302378896776170469e-01,3.963047007251281784e+00,6.003375689369817358e+00,2.184390960016647654e+01,5.111357690130469145e-02
6.734679345707750286e-01,4.371112743674989254e+00,6.371245688290993137e+00,2.115473428934084055e+01,1.552015518346540501e+00
8.356537275678473931e-01,4.771139332598189675e+00,6.842249338159247074e+00,2.058347045833279054e+01,-1.156081586192788890e+00
5.218789856452752396e-01,5.185361333710400977e+00,7.413110267548558951e+00,2.013859186603641760e+01,-6.916911851438601877e-01
9.481809779511085612e-01,5.630911120478032217e+00,8.080132897525011515e+00,1.983332674005869833e+01,-9.515759562445691433e-02
1.867084818105941568e-01,6.120755475887428076e+00,8.838246465108792194e+00,1.968551951767451413e+01,1.205325859702646607e+00
5.770240135961932637e-01,6.664253673731701078e+00,9.679299574633674297e+00,1.971756005236968790e+01,-7.509402520847384688e-01
9.274557450522269431e-01,7.267262853912095366e+00,1.058963920011015070e+01,1.995606300456467963e+01,-1.767068454932309018e-01
2.556700268830131018e-01,7.931738123151706787e+00,1.154699450663067495e+01,2.043089347622706953e+01,8.656563610495363603e-01
7.231508840992793008e-01,8.654789399847500064e+00,1.251677803195418193e+01,2.117300055488294319e+01,-3.289312478532021577e-01
7.607739951176980542e-01,9.427187126268837147e+00,1.344816731992237635e+01,2.221037541524654202e+01,4.915240909923500601e-01
6.915883091873481492e-01,1.023138316499954570e+01,1.427080146055027576e+01,2.356138985637235805e+01,2.027769141856822221e-01
8.105168951743856320e-01,1.103926682410969207e+01,1.489364785332943164e+01,2.522498315365633204e+01,7.874258771743353202e-01
5.836011796827864639e-01,1.181014302995363963e+01,1.520845792442658606e+01,2.716794977153930191e+01,-2.258584622760565486e-01
9.234412024714564460e-01,1.248980600884822856e+01,1.510082141006258283e+01,2.931127371744073429e+01,7.247189423486487536e-01
2.686506825882026828e-01,1.301200908909109977e+01,1.447125389475461077e+01,3.152013238556276775e+01,-1.408978545342506328e-01
7.466144746657626952e-01,1.330385805022380197e+01,1.326574892494458524e+01,3.360506040251459581e+01,9.913041428104129027e-01
7.188889433642535742e-01,1.329623622516795933e+01,1.150905538728600419e+01,3.534250332692791829e+01,-4.891182856044661298e-01
7.679329957969462939e-01,1.293880005759156759e+01,9.326321105161978764e+00,3.651811219931636288e+01,2.066486079494637140e-01
6.772052571004394395e-01,1.221630426710565054e+01,6.935511670757019687e+00,3.698390762973789947e+01,7.765246246112170736e-01
8.306735280526752474e-01,1.116014574783592472e+01,4.601798455092876772e+00,3.670595897251247663e+01,-2.112509568923831571e-01
5.344890678117469873e-01,9.848476289287315666e+00,2.566567065832636718e+00,3.577544265653186528e+01,7.637772615730004100e-01
9.454799159656114282e-01,8.392094444596379432e+00,9.837104716846387653e-01,3.437295454603786737e+01,-1.940863182977833334e-01
1.958810489908327512e-01,6.910417650014030855e+00,-1.056124665784465844e-01,3.270483812727283635e+01,8.125251520784982917e-01
5.985443218209182126e-01,5.507211626695535323e+00,-7.537481459501809145e-01,3.094598356875617995e+01,-2.592525276713214533e-01
9.130982632200500548e-01,4.255019672166391764e+00,-1.063156282269338115e+00,2.921251010069630993e+01,6.421705024827067954e-01
3.015293347133972679e-01,3.191384481279246010e+00,-1.145078243247216410e+00,2.756403454407963949e+01,-2.508243752022087936e-02
8.003157010786345893e-01,2.324091936373953615e+00,-1.094350010574310694e+00,2.602086500302173278e+01,1.987715490155232079e+00
6.072798228054631098e-01,1.640403546984300798e+00,-9.804691766133708519e-01,2.458221813549097590e+01,-1.645522844923367645e+00
9.062659505515480163e-01,1.116229002264766290e+00,-8.487289632139189965e-01,2.323899919929761637e+01,-1.262597424161986392e+00
3.228023142052991457e-01,7.232374091690292328e-01,-7.254670404786450755e-01,2.198063839099238237e+01,-8.192237008622894612e-01
8.306837245662093139e-01,4.334965192394943378e-01,-6.238891497700683741e-01,2.079784397875025448e+01,-2.681107843379338940e-01
5.344634423666737577e-01,2.220193854375818177e-01,-5.489691754500364285e-01,1.968321655772057710e+01,6.215904050547137460e-01
9.454866303329079180e-01,6.782167326005816843e-02,-5.010600489675890445e-01,1.863100737199632917e+01,4.631381657747790648e-03
1.958583163395979654e-01,-4.595467118547127972e-02,-4.783304328523900750e-01,1.763667399087136189e+01,3.328664628986675034e+00
5.984917777888205670e-01,-1.324298235188550443e-01,-4.782886889780892381e-01,1.669649100838008238e+01,-3.088322455322022986e+00
9.131376048903908638e-01,-2.016015966107018720e-01,-4.986613492166077632e-01,1.580727828166659421e+01,-2.833978629271872052e+00
3.014058138166388345e-01,-2.610135471318830724e-01,-5.378495655411954512e-01,1.496623405846111154e+01,-2.563251125506105232e+00
8.001293270138402081e-01,-3.163807508137455593e-01,-5.951323638481273992e-01,1.417084262913502357e+01,-2.272932511464904604e+00
6.077050708516336108e-01,-3.721310734206219051e-01,-6.707353004134789520e-01,1.341883012406331233e+01,-1.958503257751292637e+00
9.059185473088093854e-01,-4.318519188191933256e-01,-7.658427223584245436e-01,1.270815121305974849e+01,-1.613187576725415795e+00
3.238745052126822954e-01,-4.986500795270395470e-01,-8.826021527299180436e-01,1.203699776134651245e+01,-1.225870616358595733e+00
8.321232783265055666e-01,-5.754404941676152241e-01,-1.024149156391217064e+00,1.140382674008102271e+01,-7.755091013859488625e-01
5.308376863758871300e-01,-6.651822266123356142e-01,-1.194668376102975493e+00,1.080740938520980343e+01,-2.098868628634186217e-01
9.463863409761332779e-01,-7.710794565104636122e-01,-1.399499122708525833e+00,1.024690766140820486e+01,7.675321577724057986e-01
1.928090914417692481e-01,-8.967633897500760787e-01,-1.645290036090784058e+00,9.721988419924933567e+00,-1.991518984151922078e-01
5.914082336568410314e-01,-1.046468719018217586e+00,-1.940205267817753487e+00,9.232991088260005696e+00,7.977863572445645923e-01
9.182492323149982205e-01,-1.225216028778124855e+00,-2.294182917974838976e+00,8.781172179311051096e+00,-2.396823754968048226e-01
2.852568027380756877e-01,-1.439009406617467679e+00,-2.719243577620043428e+00,8.369060390095496516e+00,6.895109354754455078e-01
7.747643650729596487e-01,-1.695056240817982784e+00,-3.229840841255482875e+00,8.000970844365324908e+00,-9.211155569949502908e-02
6.631172660070027147e-01,-2.002013160905482980e+00,-3.843233608041559890e+00,7.683747636828885952e+00,1.223075854392689177e+00
8.488924786155227498e-01,-2.370257250332698185e+00,-4.579837028107642816e+00,7.427831848139348381e+00,-7.721719034544908267e-01
4.874413457889645862e-01,-2.812173205887686933e+00,-5.463466901885713156e+00,7.248788654662869035e+00,-2.054001659261538437e-01
9.494006647767490037e-01,-3.342431945087292355e+00,-6.521317574549392759e+00,7.169470897735593873e+00,7.800216654017290141e-01
1.825483614932210397e-01,-3.978209070979712436e+00,-7.783383741147986257e+00,7.223040320227690714e+00,-2.159439852860464137e-01
5.670529373955730534e-01,-4.739244005013366845e+00,-9.280817855634024838e+00,7.457090059187899023e+00,7.510040235654705798e-01
9.329148336291763766e-01,-5.647558775137498266e+00,-1.104235875417180957e+01,7.939059797043235278e+00,-1.767934223233270652e-01
2.378220379305256427e-01,-6.726518770944360348e+00,-1.308741835670271492e+01,8.762890676141049440e+00,8.653809233380626020e-01
6.887983215793695990e-01,-7.998698688096030907e+00,-1.541364552888158101e+01,1.005619181153811326e+01,-3.285733264895865924e-01
8.145497363214891928e-01,-9.481688056253140928e+00,-1.797591491863388669e+01,1.198564370700226078e+01,4.922414650241181411e-01
5.740221608443101253e-01,-1.118053342872929079e+01,-2.065325923609918846e+01,1.475524973164681164e+01,2.016241699060540293e-01
9.291787348749684927e-01,-1.307507859020327068e+01,-2.320186151398708674e+01,1.858659218532069346e+01,7.907040511502264613e-01
2.500613314182617009e-01,-1.510043517496003318e+01,-2.519944522327865499e+01,2.366263052345813378e+01,-2.302386371156240896e-01
7.126165154008342606e-01,-1.712023718462375754e+01,-2.600537965102049753e+01,3.001107534298854418e+01,7.133898670918431550e-01
7.782180260394658822e-01,-1.889726567790310696e+01,-2.479667032063783694e+01,3.731485001206233676e+01,-1.252912310398738294e-01
6.558599739494717085e-01,-2.007714660645005367e+01,-2.078023300566986009e+01,4.469651001761504006e+01,1.055523442851304061e+00
8.576891403777858747e-01,-2.021776388629401566e+01,-1.366026275676208002e+01,5.065685184142942887e+01,-5.689418026936889916e-01
4.638222196520422336e-01,-1.890626366038762995e+01,-4.225639882891517374e+00,5.347875241737222041e+01,8.247626205749902795e-02
9.450264391945605302e-01,-1.597013890488840815e+01,5.493033133577871041e+00,5.222437352364163132e+01,1.283550025393447536e+00
1.974155799876784467e-01,-1.167750449719515160e+01,1.312050467203547299e+01,4.768458355933288573e+01,-8.440499915290120558e-01
6.020821413100665431e-01,-6.717902663349026859e+00,1.745543083938523310e+01,4.207711072323851198e+01,-3.007529940107105393e-01
9.104010984170960441e-01,-1.883235962802174868e+00,1.899769541499559011e+01,3.748772044481624022e+01,5.496006170319545081e-01
3.099695659885559618e-01,2.292950312757378484e+00,1.897509383362950786e+01,3.477283249010840649e+01,1.118164323170240948e-01
8.127760497678043761e-01,5.629379016931805424e+00,1.828499658942796913e+01,3.378846037077772024e+01,1.117496511577714458e+00
5.782503422282622152e-01,8.160502531431038875e+00,1.726758791060746034e+01,3.404507267350681587e+01,-6.448871263850214364e-01
9.267321589764072609e-01,9.981919607266323879e+00,1.593561953529857256e+01,3.504757936137752239e+01,-2.897737379071541053e-02
2.580187250822702505e-01,1.117265959287277433e+01,1.420993973237060537e+01,3.635973659063738239e+01,1.894758239681189504e+00
7.274912378389222223e-01,1.178011562077234053e+01,1.205773111345770765e+01,3.759580702843700806e+01,-1.542420832814393128e+00
7.533413994847567574e-01,1.183563871930941325e+01,9.555782165796397720e+00,3.843152665306801907e+01,-1.145096841568077117e+00
7.061089141669986136e-01,1.137966740860681014e+01,6.895390907349270293e+00,3.864382093946678509e+01,-6.784019005792085721e-01
7.885726389034229955e-01,1.048281210835530253e+01,4.335020244244347509e+00,3.815216225958788243e+01,-7.653728673044657427e-02
6.335581618899955858e-01,9.253253735533110813e+00,2.119855650143549042e+00,3.702624432653646380e+01,1.324679912373703417e+00
8.822164260917497725e-01,7.826574118455198459e+00,4.070159564935165175e-01,3.544382254005748933e+01,-8.925589769458610601e-01
3.948602937774698951e-01,6.342662486062861760e+00,-7.663169393241013871e-01,3.361719614893890196e+01,-3.637357286593716488e-01
9.079934402666721693e-01,4.920866600985469574e+00,-1.463550186352250426e+00,3.172706922692578502e+01,4.239311038356243788e-01
3.174571402575885326e-01,3.643983243517925352e+00,-1.801087392192002090e+00,2.989092016353867365e+01,3.153681251812803232e-01
8.233767965568367098e-01,2.554969116375939819e+00,-1.902875272163464082e+00,2.816547510927142994e+01,5.190611187284746020e-01
5.526243003048252334e-01,1.663400238668059083e+00,-1.873273442594543647e+00,2.656608068572309023e+01,1.590747417638516126e-01
9.394765954662248619e-01,9.560655024155384485e-01,-1.788104339150673683e+00,2.508690297932114532e+01,9.243582638425094089e-01
2.160692237421813211e-01,4.072315341022960666e-01,-1.696640021034449441e+00,2.371474392295638722e+01,-4.044997683485702655e-01
6.436565943158035763e-01,-1.354277692505301278e-02,-1.627805392488247183e+00,2.243613907402701102e+01,3.494219676672360997e-01
8.715785750564215562e-01,-3.363953000376919134e-01,-1.596756287185731704e+00,2.123998589018506067e+01,4.512340324651791246e-01
4.253315777243493190e-01,-5.884674974672998715e-01,-1.610301900936621511e+00,2.011792946891482359e+01,2.688775172644874978e-01
9.288135815164872966e-01,-7.928343781611641994e-01,-1.670862709323658102e+00,1.906392543716891907e+01,6.198318906315765098e-01
2.512518667666110428e-01,-9.684400443936629355e-01,-1.779141997521664464e+00,1.807367709512936216e+01,7.187843767997526001e-03
7.148725916090358234e-01,-1.130580435019263197e+00,-1.935820129464406181e+00,1.714420749715704773e+01,2.927207943684207336e+00
7.745531236258226260e-01,-1.291628373908291882e+00,-2.142570659081978857e+00,1.627362177125711540e+01,-2.662691895516975382e+00
6.635582127677542852e-01,-1.461816830943029277e+00,-2.402641702768834708e+00,1.546104337791754268e+01,-2.379857731037151147e+00
8.483451019376284652e-01,-1.649981805308190275e+00,-2.721182025365951773e+00,1.470669883935860156e+01,-2.074734698068081862e+00
4.888916218330403018e-01,-1.864221849319742663e+00,-3.105432485809443754e+00,1.401213958454185260e+01,-1.741515328187226874e+00
9.495310949510991083e-01,-2.112463976617682704e+00,-3.564853336327891142e+00,1.338060977519895367e+01,-1.371016532393641629e+00
1.821028197538504811e-01,-2.402941848559724480e+00,-4.111214973801510908e+00,1.281758973895336950e+01,-9.468732157604422550e-01
5.659772546078790656e-01,-2.744596473608081677e+00,-4.758639653890910814e+00,1.233156516305531625e+01,-4.331321446178164614e-01
9.334586071227469750e-01,-3.147405109664647593e+00,-5.523537480821820722e+00,1.193509259995717819e+01,2.995323761249282235e-01
2.360318164625907211e-01,-3.622631583896082308e+00,-6.424322163949067743e+00,1.164625052977071817e+01,5.521948367945475056e-01
6.852190327038503170e-01,-4.182969699906679217e+00,-7.480707907589614791e+00,1.149057621570785770e+01,1.078557140044587026e-01
8.196368577121501131e-01,-4.842517341443266510e+00,-8.712262138490077135e+00,1.150357697442943206e+01,1.137119290750668865e+00
5.617626609292302176e-01,-5.616466300852628990e+00,-1.013570118718246604e+01,1.173383847890328546e+01,-6.687333108294215567e-01
9.355044201167755924e-01,-6.520313278118596401e+00,-1.176015412398812465e+01,1.224657024309489017e+01,-6.290740241547698730e-02
2.292764202232538684e-01,-7.568281447292502406e+00,-1.357929698590550238e+01,1.312701761187704719e+01,1.433846591826319239e+00
