yfun0_noise,yfun1_noise,yfun2_noise,yfun3_noise,yfunsqrt_noise,yfunsin_noise,yfunsins_noise,yfunexp_noise,yfunlog_noise
4.908472324334703929e-01,7.846410262272641711e-01,6.209558194990144608e-01,4.910235182622756378e-01,8.817982938244952607e-01,9.551659019027343156e-01,8.414489875888873094e-01,2.444334600008644387e-01,9.574116227419833258e-01
5.373127202056869889e-01,8.321075150004817456e-01,6.690114860385869555e-01,5.393836111679718437e-01,9.288253644204479409e-01,9.917797651434966388e-01,8.579018967232311388e-01,2.925951704167074618e-01,1.004059575311731844e+00
4.880590317659721511e-01,7.838548275617679417e-01,6.213499803722359882e-01,4.920293061823683423e-01,8.801329052741002634e-01,9.315385212418462180e-01,7.718417049781873818e-01,2.450490505493171933e-01,9.549881220095791656e-01
4.989701504281586764e-01,7.957669472249554454e-01,6.338552858137944668e-01,5.048445926373339443e-01,8.916049003661143946e-01,9.303536166780609351e-01,7.395733175188925479e-01,2.576791596047438015e-01,9.660812467267565484e-01
5.036916504346753420e-01,8.014894482324731451e-01,6.401729766056911686e-01,5.114750507933336632e-01,8.968869246036544896e-01,9.219008594531455936e-01,6.953869157290106795e-01,2.641311482252721721e-01,9.709845242809159727e-01
4.740830469183945906e-01,7.728818457171933165e-01,6.121625678807983695e-01,4.837802018012757332e-01,8.678384937822438694e-01,8.780726934820342056e-01,6.119894013772638752e-01,2.362646084546644598e-01,9.415574703779890919e-01
5.077815724406667952e-01,8.075813722404665551e-01,6.474612922004666649e-01,5.193972842405467638e-01,9.020968411238085016e-01,8.965418928268052978e-01,5.880392977314514713e-01,2.717168502796133978e-01,9.754373181502327128e-01
5.003576156789969476e-01,8.011584164797977969e-01,6.416395382422007687e-01,5.138966928066877049e-01,8.952323559643627915e-01,8.729169115491323128e-01,5.202664725627599296e-01,2.660583403208589548e-01,9.681944568439161403e-01
5.026574309971340027e-01,8.044592327989358305e-01,6.455435603697499136e-01,5.181246878814836920e-01,8.980912933241077534e-01,8.580844981367213853e-01,4.607736934299264675e-01,2.701354114067437417e-01,9.706751413894209035e-01
5.176342493554808577e-01,8.204370521582836639e-01,6.621265895435167748e-01,5.350345064433735809e-01,9.136268848178505930e-01,8.550407051995072560e-01,4.138227638643874884e-01,2.869013734871080912e-01,9.858326033116615594e-01
5.007760618903288607e-01,8.045798656941326454e-01,6.468766168997928112e-01,5.201141456466847890e-01,8.973271222342469322e-01,8.193185660170719808e-01,3.362152820437508960e-01,2.718442972160367566e-01,9.691548343093306928e-01
5.188184483449933548e-01,8.236232531497981180e-01,6.665292221818933660e-01,5.400991912527687289e-01,9.159275859669467890e-01,8.177008103878629086e-01,2.959582460171760188e-01,2.916998423865276857e-01,9.873774146860455625e-01
4.772651564020342629e-01,7.830709622078401155e-01,6.265881530723782511e-01,5.004933969622213930e-01,8.749320243468224900e-01,7.557403261108510684e-01,1.997390713075320456e-01,2.519718372662710926e-01,9.460040926825781238e-01
4.956891011758311483e-01,8.024959079826379238e-01,6.466263246856271962e-01,5.208696839074583584e-01,8.939133531345537786e-01,7.530610356533880001e-01,1.681844837778528057e-01,2.722332780938061525e-01,9.646077839694410239e-01
5.213258561806861646e-01,8.291336639884939741e-01,6.738793105359422997e-01,5.484636316208180151e-01,9.201071464887388140e-01,7.569512596274985405e-01,1.494170151538394276e-01,2.997198200502285692e-01,9.904240626150013771e-01
4.986311879300280303e-01,8.074399967388368182e-01,6.528028771367522243e-01,5.277310126337649843e-01,8.979691715651065831e-01,7.119211195488199806e-01,8.858210595985990810e-02,2.788873118620249225e-01,9.679086956846932877e-01
4.792525901490150009e-01,7.890623999588247672e-01,6.350445182132153921e-01,5.103193266894935354e-01,8.791469227291296429e-01,6.696739361899853860e-01,3.779696316692432445e-02,2.613833300173294960e-01,9.487091774536332567e-01
4.803557976978210520e-01,7.911666085086318523e-01,6.377699686255053901e-01,5.133943146662137691e-01,8.808061354793174091e-01,6.474326039653905962e-01,1.446303528325076221e-02,2.643736926928885733e-01,9.499912433299148029e-01
4.871295081513719039e-01,7.989413199631837381e-01,6.461679259485484383e-01,5.221446801568876417e-01,8.881355080269620617e-01,6.304441696417905083e-01,3.765871691277138458e-03,2.730471813374995560e-01,9.569435914343554783e-01
4.776967726356048383e-01,7.905095854484176510e-01,6.383614413082815409e-01,5.146934803054882268e-01,8.792580921324057996e-01,5.968910773319758833e-01,-1.640899847624757713e-02,2.655269315119992424e-01,9.476892734367655668e-01
5.084181215524878894e-01,8.222319353663016805e-01,6.707110451066726764e-01,5.474012515320196837e-01,9.105344188300694697e-01,6.031941457682676866e-01,9.840699403294383626e-03,2.981735586180341291e-01,9.785888202809787106e-01
4.521598876112437049e-01,7.669747024260584745e-01,6.160830700529447146e-01,4.931343325637407293e-01,8.548308214596838095e-01,5.222807406442886435e-01,-4.527546185337506801e-02,2.438534809330633046e-01,9.225085652160845973e-01
4.860412168697039736e-01,8.018570326855197772e-01,6.515966622049290669e-01,5.290118754765191778e-01,8.892664467076529800e-01,5.313316331056692210e-01,-5.463684687348042968e-03,2.796859306555156688e-01,9.565676548377936017e-01
4.763668095374999911e-01,7.931836263543168286e-01,6.435565217722573061e-01,5.213385864980224493e-01,8.801459954102534011e-01,4.967135865225885683e-01,-5.376813875883151850e-03,2.719756947118086021e-01,9.470707898916368439e-01
4.766626454528116175e-01,7.944804632706294889e-01,6.454886285931091816e-01,5.236404514844663627e-01,8.809954480303903157e-01,4.720149268409538634e-01,7.462791336283924187e-03,2.742488402369513967e-01,9.475439507497251945e-01
4.903208441878447177e-01,8.091396630066635121e-01,6.607851022396903362e-01,5.393095960260927413e-01,8.952069247630841664e-01,4.606902468550887475e-01,3.535286508101123659e-02,2.898975746839028700e-01,9.613792575162356524e-01
4.790131208127555995e-01,7.988329406325753723e-01,6.511176577821574663e-01,5.300177412110940178e-01,8.844521412994033049e-01,4.244737058211128788e-01,3.887098663927260334e-02,2.805937015914005128e-01,9.502484257913467181e-01
5.081164574287977409e-01,8.289372782496186032e-01,6.818632773217637721e-01,5.611418751587599063e-01,9.141080803596176585e-01,4.288045449121727359e-01,8.234623872859948845e-02,3.117142921210404038e-01,9.795284382043928373e-01
4.865833221188510249e-01,8.084051439406728656e-01,6.619744289413892480e-01,5.416344719700061372e-01,8.931272106437375680e-01,3.826971505536896911e-01,7.377326008806091295e-02,2.922119040117639455e-01,9.581717633644046828e-01
4.906151252821358000e-01,8.134379481049586191e-01,6.676525230402542421e-01,5.476969480620891284e-01,8.977109431662350092e-01,3.624143559944753568e-01,8.852562567639789270e-02,2.982880379185568476e-01,9.623798121948319295e-01
5.142350876352227429e-01,8.380589114590465405e-01,6.929207803349294315e-01,5.733525301696157372e-01,9.218824992570616716e-01,3.620401557826157246e-01,1.199631294015506000e-01,3.239660054174701154e-01,9.861758059345619998e-01
5.046346596336220847e-01,8.294594844584468607e-01,6.849706512809250469e-01,5.657926747661322642e-01,9.128333299832459558e-01,3.288259732841083971e-01,1.148057308551652944e-01,3.164373484312488216e-01,9.767511955595197248e-01
5.021456286317094175e-01,8.279714544575352830e-01,6.841339232326166808e-01,5.653491752240502599e-01,9.108952233088272177e-01,3.031626179417722389e-01,1.131252001477638797e-01,3.160339463933209414e-01,9.744377689426010347e-01
4.995605531585334824e-01,8.263873799853603819e-01,6.832031547190530185e-01,5.648145960904545904e-01,9.088607383706707177e-01,2.779005720265489421e-01,1.076763180223339750e-01,3.155484505276993090e-01,9.720280851294912372e-01
4.808925446715646146e-01,8.087203724993924370e-01,6.661914571977043398e-01,5.482020548408514937e-01,8.907429872322241149e-01,2.371096276120728819e-01,8.265822062911697132e-02,2.989940656068490465e-01,9.535352560924217347e-01
5.051250308746115802e-01,8.339538597034403811e-01,6.920822583723795773e-01,5.744949851970859722e-01,9.155253982014426306e-01,2.398285082205755536e-01,9.745646047894185315e-02,3.253543132737516941e-01,9.779427100480960755e-01
5.360040657399236519e-01,8.658338955697534312e-01,7.246216122153279482e-01,6.074394471494433123e-01,9.469540258528982291e-01,2.498570406342173478e-01,1.164186570520323316e-01,3.583753420681834445e-01,1.008996501479801022e+00
4.955310637378257388e-01,8.263618945686566075e-01,6.858109331968743616e-01,5.690368611862846038e-01,9.070302852574224639e-01,1.892487547207264420e-01,6.232228151047571052e-02,3.200586616605518575e-01,9.686980453670512858e-01
4.829480829199109815e-01,8.147799147517428286e-01,6.748922793686119581e-01,5.585292913772388346e-01,8.949962350653072329e-01,1.572960362552182911e-01,3.532769911152532083e-02,3.096464259393202356e-01,9.562894002687899464e-01
4.742060530635633930e-01,8.070388858963961631e-01,6.678165805079245843e-01,5.518676735177260317e-01,8.868028056508343582e-01,1.299982292716289900e-01,1.240815664318804454e-02,3.030896611597898582e-01,9.477214964679203657e-01
4.673369628059729219e-01,8.011707966398067260e-01,6.626158252520025771e-01,5.470840022629726018e-01,8.804819862462991420e-01,1.054337021863100132e-01,-7.320739412159521509e-03,2.984204530824025037e-01,9.410263231053307420e-01
4.941650736877938321e-01,8.289999085226286146e-01,6.911142751414998120e-01,5.760025451716684897e-01,9.078580389856748534e-01,1.154709459163743984e-01,9.064725276395943498e-03,3.274631610207157095e-01,9.680281422235599287e-01
4.908168641756922024e-01,8.266527000115280188e-01,6.894384086430824787e-01,5.747497867285158435e-01,9.050574429271692756e-01,9.627840735185787258e-02,-1.240083254902954110e-03,3.263443618682966285e-01,9.648534327893548701e-01
5.177619671906343868e-01,8.545988040274712372e-01,7.180578586777170980e-01,6.037953658725173645e-01,9.325498315815198280e-01,1.083653219847884042e-01,2.322731705717325998e-02,3.555337876313829915e-01,9.919718282219672778e-01
4.986415533054839866e-01,8.364793911433218154e-01,7.006137958182669934e-01,5.867804591945724457e-01,9.139763761095974770e-01,7.540999812098772570e-02,6.982186828850128757e-03,3.386727086308857770e-01,9.730244995907583183e-01
5.112399717021499645e-01,8.500788105409887718e-01,7.148905692466414052e-01,6.014894218946262860e-01,9.271214262795635097e-01,7.523136501223345873e-02,2.852595512987950860e-02,3.535455744639693920e-01,9.857957965723566085e-01
5.105940753678014365e-01,8.504339152076412223e-01,7.159250319500092274e-01,6.029591129778838487e-01,9.270218356630904877e-01,6.289821162029499146e-02,4.342330330546026462e-02,3.551893392047301701e-01,9.853225726468808343e-01
5.203694484868905956e-01,8.612102893277314708e-01,7.273827681128228750e-01,6.148551226468336184e-01,9.373431890273931089e-01,6.210533418566589747e-02,7.565346226661963380e-02,3.672696888007112581e-01,9.952704124899712790e-01
4.947524734914997002e-01,8.365943153333416094e-01,7.034501601671644400e-01,5.913638393515938674e-01,9.122718693855821348e-01,2.706553026297261674e-02,7.948567186196056622e-02,3.439731081277740965e-01,9.698256990231447494e-01
5.164873658330275674e-01,8.593302086758703995e-01,7.268714235644326838e-01,6.152294845615992047e-01,9.345520927683580448e-01,4.054656746861649841e-02,1.375086107167004523e-01,3.680439157663355498e-01,9.917326481854897846e-01
5.076652332518176713e-01,8.515090770956614818e-01,7.197376660449711361e-01,6.085431720352294516e-01,9.262749674936467947e-01,2.466018388225859823e-02,1.714211756072949178e-01,3.615733232755813376e-01,9.830823682033034139e-01
4.819399993792138903e-01,8.267848442240587348e-01,6.957028112401237863e-01,5.849588314218644447e-01,9.010944177686620593e-01,-6.922039916237320012e-03,1.942594015331899071e-01,3.382153588001353128e-01,9.575287831921542869e-01
4.825783864411234414e-01,8.284242322869692643e-01,6.980335813757978514e-01,5.877431909654475817e-01,9.022771663934761044e-01,-1.091874227640883543e-02,2.484662994692186100e-01,3.412368497782675703e-01,9.583386158604544347e-01
5.071310638995017994e-01,8.539779107463486563e-01,7.242806459139486952e-01,6.144469261459702958e-01,9.273738834025103683e-01,1.023233157334581603e-02,3.305909483009590311e-01,3.681885715880550691e-01,9.830625361509520710e-01
4.946411356465361675e-01,8.424889834943840583e-01,7.134871087467635764e-01,6.041131468736559151e-01,9.154276732587277587e-01,-4.417212237285915097e-03,3.785319212918939469e-01,3.581137347462741150e-01,9.707436484349234451e-01
4.624296851977253153e-01,8.112785340465741291e-01,6.829740533897411536e-01,5.740629426820390568e-01,8.837596200467179308e-01,-3.754089227861621969e-02,4.083633957791275582e-01,3.283335301062166312e-01,9.387030367052597857e-01
5.043639740753491640e-01,8.542138239251990672e-01,7.266087413651615146e-01,6.181635811114358781e-01,9.262369858561746438e-01,4.730833070535715550e-03,5.126479466055672285e-01,3.727153272459320932e-01,9.808079629599464333e-01
5.044275247575630283e-01,8.552783756084139100e-01,7.283746951511799184e-01,6.203985906580378185e-01,9.268432937309967201e-01,6.380642872879672793e-03,5.740534995205200941e-01,3.752427574221235962e-01,9.810419501511635776e-01
5.033679370857035984e-01,8.552197889375554585e-01,7.290195145891329442e-01,6.215155771812175267e-01,9.263261440766008548e-01,8.152172148060122386e-03,6.320484477101951937e-01,3.766635299822885807e-01,9.801525985926010653e-01
5.259308502050833445e-01,8.787837030579361830e-01,7.532888388243331734e-01,6.462601858443234315e-01,9.494311766007229592e-01,3.478398372343941697e-02,7.101814806955725201e-01,4.017233943103806770e-01,1.002885547900260077e+00
4.932316254283240498e-01,8.470854792821778112e-01,7.222980291694024446e-01,6.157477839780135520e-01,9.172737531767584107e-01,7.381268784539811445e-03,7.284958952068305571e-01,3.715378226950418750e-01,9.703561598557950418e-01
4.738899755901083699e-01,8.287448304449632763e-01,7.046667984590233580e-01,5.985980904350066689e-01,8.984735871985204403e-01,-5.449498350180340123e-03,7.547019367701935932e-01,3.547266396892867490e-01,9.511841477612724693e-01
5.107769455843003126e-01,8.666328014401561974e-01,7.432661915870598657e-01,6.376821561272025818e-01,9.359017241173671620e-01,3.914645339718467176e-02,8.309550955619016133e-01,3.941610026525886323e-01,9.882405569762989783e-01
5.026324711375376175e-01,8.594893279943944808e-01,7.368361442801496519e-01,6.317399227992752664e-01,9.282981002158009476e-01,3.988979131365039815e-02,8.554973570927910664e-01,3.885809605294694435e-01,9.802653236916223367e-01
5.102081061109707827e-01,8.680659639688286244e-01,7.461282103994434367e-01,6.415229503304112901e-01,9.364142699092139477e-01,5.750985435814421481e-02,8.888150749690318930e-01,3.987381811562719647e-01,9.880100022308770935e-01
5.110001904052202670e-01,8.698590492640790872e-01,7.486387298455614570e-01,6.445275846392670704e-01,9.377465736508517891e-01,6.947787659214291200e-02,9.083781549059395388e-01,4.021291191711820479e-01,9.889709329555497197e-01
5.025417485338049550e-01,8.624016083936648647e-01,7.419007271320228192e-01,6.382868562573976723e-01,9.298280365052490337e-01,7.329894850463521128e-02,9.119286204553282982e-01,3.962869145927558345e-01,9.806811408384145112e-01
4.906302962751895591e-01,8.514911571360503917e-01,7.317117180372919583e-01,6.285982869813037111e-01,9.184561748002826320e-01,7.473989348466966720e-02,9.056958902103674491e-01,3.870091994771019950e-01,9.689381421155891516e-01
4.988868296568349514e-01,8.607486915186968179e-01,7.416926985888300239e-01,6.390828788564822949e-01,9.272519851112294154e-01,9.738833352040637825e-02,9.139345588929552733e-01,3.979170869070987604e-01,9.773629332705915385e-01
4.973129103457097355e-01,8.601757732085725250e-01,7.418452304536053976e-01,6.397421995679379858e-01,9.262170296512830525e-01,1.112098580073409837e-01,9.074524596080771888e-01,3.990122563881091100e-01,9.759570764248588493e-01
4.922452241464460032e-01,8.561090880103098266e-01,7.385059994362502822e-01,6.369129409383390561e-01,9.216879947697178554e-01,1.225026721583981348e-01,8.935295577420963031e-01,3.966315123513725616e-01,9.710572578359119023e-01
5.026659382130781450e-01,8.675308030779430579e-01,7.506571726907991238e-01,6.495772761397556883e-01,9.326470481636324195e-01,1.502080503971250924e-01,8.921874395837526839e-01,4.097571413710182076e-01,9.816456451090993518e-01
4.979641668455147552e-01,8.638300327113805910e-01,7.476878645171602944e-01,6.471243254901327679e-01,9.284833046744289664e-01,1.636719043646742422e-01,8.739063493318491860e-01,4.077783779658419316e-01,9.771113529940785858e-01
5.008283502539256915e-01,8.676952171207925613e-01,7.522865151255039295e-01,6.522425352176762781e-01,9.318852050522065111e-01,1.855372696683550149e-01,8.624713633883189789e-01,4.133837833690379160e-01,9.801428221492093362e-01
4.814731331782237111e-01,8.493410010460915593e-01,7.346677692557426198e-01,6.351465560803347676e-01,9.130673945752484366e-01,1.859712979889688311e-01,8.291531428602364473e-01,3.967881241530586967e-01,9.609546977610418095e-01
4.951458103541504507e-01,8.640146792230192219e-01,7.500789216436180018e-01,6.510836888318860538e-01,9.272771685161150801e-01,2.201718212548009201e-01,8.301701808514592162e-01,4.132388177011162567e-01,9.747942750104114928e-01
4.805154460956684859e-01,8.503853159655384575e-01,7.371890366030928732e-01,6.387230038043290037e-01,9.131835917240426204e-01,2.267565948552905386e-01,8.050374231707689843e-01,4.014050517950243369e-01,9.603306186548367096e-01
4.820115155304319221e-01,8.528823864013027611e-01,7.404275892618209509e-01,6.424939821433532927e-01,9.152161398604181652e-01,2.501020671220683944e-01,7.988697324589085769e-01,4.057164258561584136e-01,9.619932042639968151e-01
5.233977807981907704e-01,8.952696526700626434e-01,7.835583417595525235e-01,6.861603920067453899e-01,9.571385755971928422e-01,3.139173880667565086e-01,8.359273179003309240e-01,4.499368271493813798e-01,1.003545794418144510e+00
4.827193167305489085e-01,8.555921896034217600e-01,7.446263689278913578e-01,6.477673142441451315e-01,9.169959742966431460e-01,2.961915715625961787e-01,7.945421840894882903e-01,4.121114564683648340e-01,9.630334643878689649e-01
5.082524481890448032e-01,8.821263220629186330e-01,7.719079956283759758e-01,6.755910797351269981e-01,9.430646613494602093e-01,3.451435728057183905e-01,8.230561850426453274e-01,4.405167654792674914e-01,9.887325394721854233e-01
4.713802139924003209e-01,8.462550888672752958e-01,7.367862606797282998e-01,6.410147333164490924e-01,9.067276761020032216e-01,3.320978956367017232e-01,7.926937740045423286e-01,4.065359206536195980e-01,9.520260589257896200e-01
4.982400064798363504e-01,8.741158823557122481e-01,7.653985564211690518e-01,6.701756733453679837e-01,9.341224114196214900e-01,3.831323784108221497e-01,8.292162067455405294e-01,4.363064428373120140e-01,9.790514155223806192e-01
5.177232576107761997e-01,8.946001344876530759e-01,7.866363148121217064e-01,6.919653377993434384e-01,9.541402997863641655e-01,4.270780289517250861e-01,8.609368064951387067e-01,4.587198933560119873e-01,9.987000416543714287e-01
5.133381061537817258e-01,8.912159840316595805e-01,7.840076746211479541e-01,6.898918714649731054e-01,9.502894804939221451e-01,4.473818427692223820e-01,8.706076013870162056e-01,4.572845412098473505e-01,9.944800765218311245e-01
4.873988789395841126e-01,8.662777578184629457e-01,7.598269626789792008e-01,6.662696071910244600e-01,9.248842808946646787e-01,4.462964371386163864e-01,8.596402076652284174e-01,4.343148443322265018e-01,9.687058473855234553e-01
5.134891096040118397e-01,8.933689894838917622e-01,7.876777126214437041e-01,6.946820846313618292e-01,9.515082351445734998e-01,4.973432240854038788e-01,9.006064245839898730e-01,4.633944683385928243e-01,9.949608883098403078e-01
4.936710397448310084e-01,8.745519206257118539e-01,7.696221660463076208e-01,6.771915514017873283e-01,9.322235853600889799e-01,5.025220668137609925e-01,8.944899808206399072e-01,4.465857876891300982e-01,9.753074413196499703e-01
4.835609303726794983e-01,8.654428122545614332e-01,7.612765839642090526e-01,6.694142745309752396e-01,9.226465930690503914e-01,5.173867470710011851e-01,8.958070676018354828e-01,4.395051971456042650e-01,9.653617678512371736e-01
4.794764568599896859e-01,8.623593397428725993e-01,7.589586417475799873e-01,6.676679354093937313e-01,9.190949341596237332e-01,5.381925162621054026e-01,8.998001190103347424e-01,4.384705067262271716e-01,9.614415437012319154e-01
4.658757844372603540e-01,8.497596683211442459e-01,7.471265046269195409e-01,6.564107052855777669e-01,9.060267743765807458e-01,5.493353269733939337e-01,8.899225760409779085e-01,4.279400172079148579e-01,9.480049345228892532e-01
5.079787787222749262e-01,8.928636636071598520e-01,7.910000382200108593e-01,7.008624557953465617e-01,9.486619798505213641e-01,6.159731990009790215e-01,9.305032548880244336e-01,4.731337306615296390e-01,9.902718063553132000e-01
5.131817325032534960e-01,8.990676183891392892e-01,7.979755353150743691e-01,7.084194857449566118e-01,9.543968438810330746e-01,6.454411007162346170e-01,9.281999663299898007e-01,4.814480772410967280e-01,9.956384524066155262e-01
5.283986741485694472e-01,9.152855610354563298e-01,8.149670242804831766e-01,7.259958295208172041e-01,9.701453953464119762e-01,6.845924107546428328e-01,9.293738860834933613e-01,4.997972235996258061e-01,1.011018901463638375e+00
4.940309079455635910e-01,8.819187958334514521e-01,7.823758094035782040e-01,6.939927974283052192e-01,9.363089390424835790e-01,6.737686099473428891e-01,8.740849922587283771e-01,4.685826132340722427e-01,9.768144582307756174e-01
4.944309595084245834e-01,8.833198483973133674e-01,7.845544162985479408e-01,6.967629210996453271e-01,9.372400010904878842e-01,6.972633762564875992e-01,8.465736934789642731e-01,4.721569118994028980e-01,9.773776487378588174e-01
4.905021704065897215e-01,8.803920602964796505e-01,7.824061865348300726e-01,6.952095481223110607e-01,9.338419235654873418e-01,7.159223264921503738e-01,8.078691687496037943e-01,4.714236022432264916e-01,9.736118149685650813e-01
5.053068225235541888e-01,8.961977134144450963e-01,7.989934019959193945e-01,7.123949663978335067e-01,9.491769888551800927e-01,7.527512849529430783e-01,7.813969319391279589e-01,4.894451081708731111e-01,9.885792392192320754e-01
5.026632781656065196e-01,8.945551700574984055e-01,7.981344249881047181e-01,7.121375442505373243e-01,9.470635597686416496e-01,7.715135646493351818e-01,7.315661094039312973e-01,4.900399349604410704e-01,9.860982842076001509e-01
4.744230619209684474e-01,8.673159548138613673e-01,7.716807800996076105e-01,6.862888122866802609e-01,9.193531613954708526e-01,7.640071867573531295e-01,6.510277294175229601e-01,4.650597511282912322e-01,9.580204749319584101e-01
5.081087759574497431e-01,9.020026698513435859e-01,8.071550694982377872e-01,7.223713786921081015e-01,9.535683964034494808e-01,8.177029296468932840e-01,6.282856431345191783e-01,5.020273037331004495e-01,9.918684139688048740e-01
5.097038940057545542e-01,9.045987889006494864e-01,8.105407669146995620e-01,7.263687232155611184e-01,9.556927390218546980e-01,8.385342523975547468e-01,5.704521768299645190e-01,5.069262123656047558e-01,9.936255754561608144e-01
5.043177430284276896e-01,9.002136389243236003e-01,8.069471993115375774e-01,7.233901788376202457e-01,9.508355167104098893e-01,8.515624014781422169e-01,5.038731634160689143e-01,5.048659508240295191e-01,9.884012867625214804e-01
4.959003052355195340e-01,8.927972021324164231e-01,8.003243488988024401e-01,7.173857337863718264e-01,9.429467121749561809e-01,8.606913329385466049e-01,4.337985561240026433e-01,4.997966491362810793e-01,9.801455305025276177e-01
4.674237751631996618e-01,8.653216730610975294e-01,7.736444102126635025e-01,6.913275886160216155e-01,9.149985204460706623e-01,8.488493845297787610e-01,3.445172980186144707e-01,4.746906506451292751e-01,9.518305016155855780e-01
5.017197437971727680e-01,9.006186426960716140e-01,8.097389742388256817e-01,7.280473403303101554e-01,9.498225330024883117e-01,8.988265694465022992e-01,3.201471577782117328e-01,5.123796961382365289e-01,9.862877914892888009e-01
4.981849574329916264e-01,8.980848573328915618e-01,8.080047872728415292e-01,7.269417412428265113e-01,9.468154966314195065e-01,9.099804391101876666e-01,2.612943441892343621e-01,5.122606827151313658e-01,9.829141468197368781e-01
4.920809107819419381e-01,8.929818116828428520e-01,8.037033440259968575e-01,7.232722920828922319e-01,9.412389065344409778e-01,9.175357742417502571e-01,2.043099756889980578e-01,5.095952568997916821e-01,9.769710627174268414e-01
5.011516599936419736e-01,9.030535618955438659e-01,8.145787006479098258e-01,7.347830550181618792e-01,9.508368193501004484e-01,9.392024896500229536e-01,1.678694871892635332e-01,5.221276276699947649e-01,9.862025957298576895e-01
4.961853351227433762e-01,8.990882380256461914e-01,8.114189871932322440e-01,7.322621661213228883e-01,9.463973656206228213e-01,9.457372320340196037e-01,1.235019624707741626e-01,5.206460789308089421e-01,9.813968763082382418e-01
5.012191452443129913e-01,9.051230491482168405e-01,8.182614127370309021e-01,7.397468404854784518e-01,9.519577549072970601e-01,9.611484637903068284e-01,9.577044626698709429e-02,5.291879746368134407e-01,9.865911139228741300e-01
4.980157141623744455e-01,9.029206190672793841e-01,8.168686010833294819e-01,7.389997079326880991e-01,9.492806114990232080e-01,9.671728705732810516e-01,6.673203687519581317e-02,5.295160945075251258e-01,9.835479327717152609e-01
4.920150617049537933e-01,8.979209676108597105e-01,8.126805720601538718e-01,7.354607943090138988e-01,9.438059557073633643e-01,9.692274074220684765e-01,4.188270087020170424e-02,5.270706153293710505e-01,9.777073530754077924e-01
4.811497323684144622e-01,8.880566392753213023e-01,8.036298701638675546e-01,7.270626501288554033e-01,9.334663325108811804e-01,9.652244850548297173e-01,1.897457706682463552e-02,5.197842396070012638e-01,9.670019197216340734e-01
4.789531985157709504e-01,8.868611064236788799e-01,8.032499677574851393e-01,7.273387537732632913e-01,9.317952147534619423e-01,9.686804233910296658e-01,1.113579063113647599e-02,5.211905987686243913e-01,9.649651054634327263e-01
5.058016582753877000e-01,9.147105671842966634e-01,8.319170629693709573e-01,7.566653093886377413e-01,9.591688010430147182e-01,9.999572923223091214e-01,3.813242381906714606e-02,5.516660510717762422e-01,9.919731088179030154e-01
4.993717611621184549e-01,9.092816710720283968e-01,8.273078053143788635e-01,7.527189725078688998e-01,9.532637413726190445e-01,9.967206726468651468e-01,3.685435430040490123e-02,5.488874072315758079e-01,9.857025796873494228e-01
5.069160119010199805e-01,9.178269228119309009e-01,8.366746995175654567e-01,7.627522538740494351e-01,9.613325409442418090e-01,1.006215087559185761e+00,5.362557394051362114e-02,5.601073342516050824e-01,9.934060231830020848e-01
5.074186240395962555e-01,9.193305359515081543e-01,8.390019591264348264e-01,7.657493730527192843e-01,9.623594137809875493e-01,1.007419876211967713e+00,6.640035190177202840e-02,5.643102090433630424e-01,9.940676532372654250e-01
4.978093565819253774e-01,9.107222694948382546e-01,8.312193431450650705e-01,7.586400950659928366e-01,9.532741193612300767e-01,9.972630425336898030e-01,7.102115364954060539e-02,5.584259550676544670e-01,9.846172292378514435e-01
5.325552537341655679e-01,9.464691676480795346e-01,8.677938957796144104e-01,7.958914701380642720e-01,9.885437023641236998e-01,1.030212999360895276e+00,1.208564650940668617e-01,5.969217820874058722e-01,1.019521795773290940e+00
4.914641427613876123e-01,9.063790576763025575e-01,8.285334442951536316e-01,7.573113315520403344e-01,9.479759905264402153e-01,9.860820628741590044e-01,9.465052745900805198e-02,5.596056840318546222e-01,9.785891804897715041e-01
5.011504082830581241e-01,9.170663241989740477e-01,8.400523733111492364e-01,7.695140699454239286e-01,9.581853689380573913e-01,9.914922156736231118e-01,1.180336470272348309e-01,5.730922132994403784e-01,9.884337683866263324e-01
4.913748621175372255e-01,9.082917790344541276e-01,8.321114946459615691e-01,7.622605031546110244e-01,9.489326498864619763e-01,9.762149576324962164e-01,1.199031138991829282e-01,5.671423506097607037e-01,9.788163716608373477e-01
4.938982867580766212e-01,9.118162046759944461e-01,8.364715907928420568e-01,7.673114196908893403e-01,9.519786163327516038e-01,9.720248226584817797e-01,1.313126632755827194e-01,5.735170484870731888e-01,9.814977731830386576e-01
4.824313168881541047e-01,9.013502358070730747e-01,8.268432964352687708e-01,7.583774602557730171e-01,9.410339034269756819e-01,9.526492258377420308e-01,1.254517051064105715e-01,5.659271127831890791e-01,9.701886080128567791e-01
5.115569201322165416e-01,9.314768400521364899e-01,8.578095791976884099e-01,7.900415984917447121e-01,9.706814792588817076e-01,9.726909022433649632e-01,1.565894081211187672e-01,5.989556834358229498e-01,9.994718441496579509e-01
4.909929555812079238e-01,9.119138765021288506e-01,8.390882981710450217e-01,7.720216995077846533e-01,9.506392033834494271e-01,9.418904160525758407e-01,1.343502518571989268e-01,5.823207930017794132e-01,9.790653410580835159e-01
