yfun0,yfun1,yfun2,yfun3,yfunsqrt,yfunsin,yfunsins,yfunexp,yfunlog
5.000000000000000000e-01,7.717717717717718084e-01,5.956316677037397644e-01,4.596917075070904302e-01,8.785054193183852167e-01,8.759358789175190063e-01,8.581003083226346195e-01,2.189924483325374482e-01,9.624908638879001721e-01
5.000000000000000000e-01,7.727727727727727869e-01,5.971777583389195065e-01,4.614827121497956375e-01,8.790749528753352138e-01,8.919422008139819003e-01,8.433673451802004006e-01,2.204572753194295742e-01,9.626785318308035411e-01
5.000000000000000000e-01,7.737737737737737653e-01,5.987258529801072759e-01,4.632783627163392093e-01,8.796441176826989006e-01,9.069688713279600023e-01,8.292222156043176362e-01,2.219319004437363130e-01,9.628659568377905265e-01
5.000000000000000000e-01,7.747747747747747438e-01,6.002759516273029616e-01,4.650786652247572706e-01,8.802129144558007434e-01,9.209783316089111826e-01,8.166087030166605532e-01,2.234163892445948929e-01,9.630531395370086623e-01
5.000000000000000000e-01,7.757757757757757222e-01,6.018280542805067856e-01,4.668836256930857798e-01,8.807813439076555007e-01,9.339355653021150783e-01,8.063360029968513754e-01,2.249108076995295913e-01,9.632400805541722066e-01
5.000000000000000000e-01,7.767767767767768117e-01,6.033821609397185259e-01,4.686932501393609174e-01,8.813494067489787698e-01,9.458081860713375422e-01,7.990450921646368165e-01,2.264152222273842774e-01,9.634267805125750206e-01
5.000000000000000000e-01,7.777777777777777901e-01,6.049382716049382935e-01,4.705075445816186419e-01,8.819171036881968684e-01,9.565665185477982835e-01,7.951821370206124673e-01,2.279296996912748841e-01,9.636132400331025583e-01
5.000000000000000000e-01,7.787787787787787686e-01,6.064963862761660884e-01,4.723265150378950783e-01,8.824844354314578254e-01,9.661836725031345274e-01,7.949800074611541589e-01,2.294543074015599760e-01,9.637994597342449676e-01
5.000000000000000000e-01,7.797797797797797470e-01,6.080565049534017996e-01,4.741501675262262405e-01,8.830514026826410401e-01,9.746356100609775419e-01,7.984486350727690862e-01,2.309891131188332447e-01,9.639854402321089699e-01
5.000000000000000000e-01,7.807807807807807254e-01,6.096186276366456491e-01,4.759785080646482536e-01,8.836180061433678290e-01,9.819012057791143278e-01,8.053746021811702960e-01,2.325341850569347668e-01,9.641711821404296279e-01
5.000000000000000000e-01,7.817817817817818149e-01,6.111827543258974149e-01,4.778115426711971314e-01,8.841842465130115292e-01,9.879622994520997903e-01,8.153299781057432583e-01,2.340895918859827729e-01,9.643566860705835575e-01
5.000000000000000000e-01,7.827827827827827933e-01,6.127488850211573190e-01,4.796492773639088880e-01,8.847501244887071570e-01,9.928037415023087675e-01,8.276900488893164098e-01,2.356554027354254566e-01,9.645419526316001413e-01
5.000000000000000000e-01,7.837837837837837718e-01,6.143170197224251394e-01,4.814917181608197039e-01,8.853156407653621773e-01,9.964134308459884348e-01,8.416592307009631568e-01,2.372316871971143493e-01,9.647269824301738517e-01
5.000000000000000000e-01,7.847847847847847502e-01,6.158871584297009871e-01,4.833388710799655374e-01,8.858807960356658295e-01,9.987823451396709018e-01,8.563041293482469563e-01,2.388185153283958750e-01,9.649117760706763525e-01
5.000000000000000000e-01,7.857857857857858397e-01,6.174593011429848621e-01,4.851907421393824582e-01,8.864455909900990083e-01,9.999045633313277115e-01,8.705924219580438717e-01,2.404159576552259703e-01,9.650963341551680452e-01
5.000000000000000000e-01,7.867867867867868181e-01,6.190334478622766534e-01,4.870473373571065911e-01,8.870100263169446997e-01,9.997772804599200924e-01,8.834360033160464365e-01,2.420240851753043543e-01,9.652806572834096155e-01
5.000000000000000000e-01,7.877877877877877966e-01,6.206095985875765830e-01,4.889086627511739502e-01,8.875741027022970853e-01,9.984008146663385652e-01,8.937366679114813195e-01,2.436429693612299219e-01,9.654647460528744674e-01
5.000000000000000000e-01,7.887887887887887750e-01,6.221877533188844289e-01,4.907747243396205494e-01,8.881378208300718669e-01,9.957786063982182467e-01,9.004324962576970570e-01,2.452726821636772303e-01,9.656486010587596036e-01
5.000000000000000000e-01,7.897897897897897534e-01,6.237679120562003021e-01,4.926455281404825692e-01,8.887011813820153705e-01,9.919172098106088242e-01,9.025430846418567299e-01,2.469132960145950795e-01,9.658322228939977272e-01
5.000000000000000000e-01,7.907907907907908429e-01,6.253500747995242026e-01,4.945210801717959681e-01,8.892641850377147605e-01,9.868262763840038865e-01,8.992118022771083963e-01,2.485648838304244657e-01,9.660156121492683434e-01
5.000000000000000000e-01,7.917917917917918214e-01,6.269342415488561304e-01,4.964013864515968155e-01,8.898268324746066993e-01,9.805185308006627576e-01,8.897433771072328357e-01,2.502275190153401829e-01,9.661987694130093063e-01
5.000000000000000000e-01,7.927927927927927998e-01,6.285204123041960855e-01,4.982864529979212365e-01,8.903891243679882272e-01,9.730097391395321482e-01,8.736352965766618350e-01,2.519012754645130747e-01,9.663816952714280317e-01
5.000000000000000000e-01,7.937937937937937782e-01,6.301085870655440679e-01,5.001762858288052449e-01,8.909510613910248678e-01,9.643186694692639227e-01,8.506017551554169165e-01,2.535862275673940736e-01,9.665643903085129329e-01
5.000000000000000000e-01,7.947947947947947567e-01,6.316987658328999666e-01,5.020708909622848548e-01,8.915126442147609520e-01,9.544670449378096500e-01,8.205891765175441499e-01,2.552824502110204730e-01,9.667468551060448556e-01
5.000000000000000000e-01,7.957957957957958461e-01,6.332909486062638926e-01,5.039702744163961912e-01,8.920738735081281678e-01,9.434794894758741224e-01,7.837826732122152862e-01,2.569900187833450422e-01,9.669290902436070700e-01
5.000000000000000000e-01,7.967967967967968246e-01,6.348851353856358459e-01,5.058744422091753234e-01,8.926347499379557737e-01,9.313834662499023143e-01,7.406031670907339270e-01,2.587090091765851252e-01,9.671110962985979276e-01
5.000000000000000000e-01,7.977977977977978030e-01,6.364813261710158265e-01,5.077834003586583211e-01,8.931952741689791475e-01,9.182092090184702515e-01,6.916952652943353375e-01,2.604394977905967745e-01,9.672928738462406306e-01
5.000000000000000000e-01,7.987987987987987815e-01,6.380795209624038344e-01,5.096971548828811427e-01,8.937554468638493343e-01,9.039896465636396705e-01,6.379063544588693402e-01,2.621815615362698693e-01,9.674744234595945569e-01
5.000000000000000000e-01,7.997997997997997599e-01,6.396797197597998696e-01,5.116157117998799686e-01,8.943152686831417064e-01,8.887603203861385026e-01,5.802577252907846761e-01,2.639352778389465470e-01,9.676557457095659176e-01
5.000000000000000000e-01,8.008008008008008494e-01,6.412819225632038211e-01,5.135390771276907573e-01,8.948747402853658439e-01,8.725592958701353652e-01,5.199088568837629820e-01,2.657007246418620072e-01,9.678368411649191927e-01
5.000000000000000000e-01,8.018018018018018278e-01,6.428861293726159110e-01,5.154672568843496894e-01,8.954338623269737507e-01,8.554270671395873826e-01,4.581162624327924648e-01,2.674779804096097391e-01,9.680177103922869009e-01
5.000000000000000000e-01,8.028028028028028062e-01,6.444923401880359171e-01,5.174002570878927232e-01,8.959926354623697353e-01,8.374064558440263983e-01,3.961885145089066862e-01,2.692671241316272890e-01,9.681983539561807017e-01
5.000000000000000000e-01,8.038038038038037847e-01,6.461005550094639505e-01,5.193380837563559282e-01,8.965510603439180715e-01,8.185425041267431201e-01,3.354392201534219797e-01,2.710682353257078403e-01,9.683787724190018320e-01
5.000000000000000000e-01,8.048048048048047631e-01,6.477107738369000112e-01,5.212807429077753740e-01,8.971091376219534341e-01,7.988823620428695538e-01,2.771397976721826639e-01,2.728813940415343309e-01,9.685589663410522077e-01
5.000000000000000000e-01,8.058058058058058526e-01,6.493229966703439882e-01,5.232282405601871300e-01,8.976668679447882271e-01,7.784751697088168054e-01,2.224739149054977827e-01,2.747066808642368296e-01,9.687389362805438608e-01
5.000000000000000000e-01,8.068068068068068310e-01,6.509372235097961035e-01,5.251805827316272657e-01,8.982242519587226859e-01,7.573719344775569073e-01,1.724953826020216852e-01,2.765441769179750042e-01,9.689186827936099311e-01
5.000000000000000000e-01,8.078078078078078095e-01,6.525534543552561351e-01,5.271377754401318505e-01,8.987812903080526494e-01,7.356254034468123759e-01,1.280911589731532629e-01,2.783939638695424046e-01,9.690982064343152125e-01
5.000000000000000000e-01,8.088088088088087879e-01,6.541716892067241940e-01,5.290998247037369540e-01,8.993379836350785528e-01,7.132899316187919503e-01,8.995091802983190554e-02,2.802561239319968922e-01,9.692775077546652573e-01
5.000000000000000000e-01,8.098098098098097664e-01,6.557919280642003912e-01,5.310667365404785345e-01,8.998943325801146420e-01,6.904213460409703851e-01,5.854437301790932358e-02,2.821307398683144951e-01,9.694565873046182558e-01
5.000000000000000000e-01,8.108108108108108558e-01,6.574141709276843937e-01,5.330385169683927726e-01,9.004503377814964127e-01,6.670768062675695997e-01,3.410723758542971717e-02,2.840178949950675213e-01,9.696354456320938064e-01
5.000000000000000000e-01,8.118118118118118343e-01,6.590384177971765345e-01,5.350151720055157378e-01,9.010059998755901578e-01,6.433146614904186045e-01,1.663636353990521899e-02,2.859176731861276521e-01,9.698140832829835745e-01
5.000000000000000000e-01,8.128128128128128127e-01,6.606646686726767026e-01,5.369967076698833885e-01,9.015613194968009614e-01,6.191943046963710451e-01,5.894228888147556855e-03,2.878301588763943486e-01,9.699925008011607286e-01
5.000000000000000000e-01,8.138138138138137911e-01,6.622929235541847870e-01,5.389831299795317943e-01,9.021162972775815803e-01,5.947760242157797972e-01,1.422577850806461264e-03,2.897554370655461842e-01,9.701706987284908212e-01
5.000000000000000000e-01,8.148148148148147696e-01,6.639231824417010097e-01,5.409744449524970245e-01,9.026709338484401046e-01,5.701208530330449387e-01,2.564650535381240992e-03,2.916935933218195998e-01,9.703486776048408924e-01
5.000000000000000000e-01,8.158158158158158590e-01,6.655554453352251487e-01,5.429706586068152596e-01,9.032252298379490618e-01,5.452904162359653029e-01,8.495098442947990325e-03,2.936447137858116951e-01,9.705264379680896836e-01
5.000000000000000000e-01,8.168168168168168375e-01,6.671897122347573150e-01,5.449717769605224582e-01,9.037791858727534100e-01,5.203467769850885771e-01,1.825637658661688478e-02,2.956088851743086665e-01,9.707039803541368528e-01
5.000000000000000000e-01,8.178178178178178159e-01,6.688259831402975086e-01,5.469778060316546897e-01,9.043328025775786427e-01,4.953522813881422460e-01,3.080014588347229632e-02,2.975861947841397792e-01,9.708813052969135216e-01
5.000000000000000000e-01,8.188188188188187944e-01,6.704642580518456185e-01,5.489887518382480236e-01,9.048860805752394487e-01,4.703694026672439743e-01,4.503202089316649115e-02,2.995767304960580968e-01,9.710584133283909347e-01
5.000000000000000000e-01,8.198198198198197728e-01,6.721045369694018667e-01,5.510046203983384183e-01,9.054390204866477054e-01,4.454605850083573348e-01,5.985786582651703158e-02,3.015805807786449688e-01,9.712353049785911185e-01
5.000000000000000000e-01,8.208208208208208623e-01,6.737468198929660312e-01,5.530254177299621654e-01,9.059916229308199176e-01,4.206880874833750505e-01,7.422978129980178919e-02,3.035978346922427185e-01,9.714119807755950964e-01
5.000000000000000000e-01,8.218218218218218407e-01,6.753911068225382230e-01,5.550511498511551123e-01,9.065438885248865430e-01,3.961138284348386662e-01,8.718993796920987416e-02,3.056285818929129205e-01,9.715884412455536578e-01
5.000000000000000000e-01,8.228228228228228192e-01,6.770373977581184421e-01,5.570818227799533284e-01,9.070958178840992092e-01,3.717992307123395568e-01,9.791050039426207885e-02,3.076729126364210476e-01,9.717646869126961295e-01
5.000000000000000000e-01,8.238238238238237976e-01,6.786856926997066886e-01,5.591174425343929943e-01,9.076474116218389288e-01,3.478050681473929817e-01,1.057280417663278849e-01,3.097309177822473725e-01,9.719407182993392569e-01
5.000000000000000000e-01,8.248248248248247760e-01,6.803359916473029623e-01,5.611580151325101795e-01,9.081986703496238711e-01,3.241913136504862569e-01,1.101710712215431820e-01,3.118026887976266814e-01,9.721165359258976402e-01
5.000000000000000000e-01,8.258258258258258655e-01,6.819882946009072633e-01,5.632035465923408424e-01,9.087495946771178001e-01,3.010169893100628213e-01,1.109795715160544760e-01,3.138883177616115239e-01,9.722921403108916172e-01
5.000000000000000000e-01,8.268268268268268439e-01,6.836426015605194806e-01,5.652540429319210524e-01,9.093001852121371797e-01,2.783400188680154597e-01,1.081157648638004787e-01,3.159878973691658266e-01,9.724675319709576993e-01
5.000000000000000000e-01,8.278278278278278224e-01,6.852989125261397252e-01,5.673095101692868791e-01,9.098504425606595003e-01,2.562170829405082673e-01,1.017656759575523706e-01,3.181015209352844320e-01,9.726427114208571201e-01
5.000000000000000000e-01,8.288288288288288008e-01,6.869572274977679971e-01,5.693699543224743920e-01,9.104003673268310504e-01,2.347034773459639734e-01,9.233142960433027291e-02,3.202292823991401138e-01,9.728176791734844953e-01
5.000000000000000000e-01,8.298298298298297793e-01,6.886175464754042963e-01,5.714353814095196604e-01,9.109499601129745772e-01,2.138529748942937236e-01,8.041459131210870748e-02,3.223712763282598481e-01,9.729924357398774815e-01
5.000000000000000000e-01,8.308308308308308687e-01,6.902798694590486228e-01,5.735057974484588650e-01,9.114992215195967251e-01,1.937176909829007032e-01,6.679121777264995785e-02,3.245275979227261187e-01,9.731669816292255470e-01
5.000000000000000000e-01,8.318318318318318472e-01,6.919441964487009766e-01,5.755812084573278531e-01,9.120481521453962515e-01,1.743479533353073374e-01,5.237961619161435323e-02,3.266983430194092541e-01,9.733413173488789649e-01
5.000000000000000000e-01,8.328328328328328256e-01,6.936105274443612467e-01,5.776616204541626942e-01,9.125967525872710207e-01,1.557921762080656247e-01,3.820210357962466885e-02,3.288836080962264652e-01,9.735154434043570282e-01
5.000000000000000000e-01,8.338338338338338041e-01,6.952788624460296552e-01,5.797470394569996799e-01,9.131450234403262201e-01,1.380967393803370635e-01,2.534229778186752879e-02,3.310834902764295817e-01,9.736893602993578201e-01
5.000000000000000000e-01,8.348348348348347825e-01,6.969492014537059799e-01,5.818374714838746575e-01,9.136929652978810212e-01,1.213058722285805802e-01,1.489965158860212524e-02,3.332980873329218774e-01,9.738630685357660965e-01
5.000000000000000000e-01,8.358358358358358720e-01,6.986215444673903319e-01,5.839329225528236966e-01,9.142405787514771287e-01,1.054615431761656841e-01,7.943052569404862595e-03,3.355274976926044261e-01,9.740365686136627232e-01
5.000000000000000000e-01,8.368368368368368504e-01,7.002958914870827112e-01,5.860333986818829777e-01,9.147878643908854412e-01,9.060335479415404514e-02,5.465349866538904422e-03,3.377718204407486602e-01,9.742098610313328910e-01
5.000000000000000000e-01,8.378378378378378288e-01,7.019722425127830068e-01,5.881389058890884591e-01,9.153348228041134904e-01,7.676844481550376686e-02,8.340633523366169921e-03,3.400311553254017904e-01,9.743829462852743317e-01
5.000000000000000000e-01,8.388388388388388073e-01,7.036505975444914407e-01,5.902494501924763215e-01,9.158814545774135452e-01,6.399139331008352194e-02,1.728598342772957874e-02,3.423056027618194830e-01,9.745558248702066440e-01
5.000000000000000000e-01,8.398398398398397857e-01,7.053309565822077909e-01,5.923650376100824122e-01,9.164277602952890511e-01,5.230413625249358267e-02,3.282922793765885583e-02,3.445952638369287335e-01,9.747284972790793978e-01
5.000000000000000000e-01,8.408408408408408752e-01,7.070133196259322794e-01,5.944856741599430228e-01,9.169737405405025132e-01,4.173588569877534349e-02,5.528401377972907982e-02,3.469002403138207180e-01,9.749009640030806834e-01
5.000000000000000000e-01,8.418418418418418536e-01,7.086976866756646842e-01,5.966113658600941116e-01,9.175193958940823791e-01,3.231305677147289224e-02,8.473319837046083824e-02,3.492206346362743963e-01,9.750732255316449937e-01
5.000000000000000000e-01,8.428428428428428321e-01,7.103840577314051163e-01,5.987421187285716373e-01,9.180647269353304774e-01,2.405920163558894487e-02,1.210212448836728849e-01,3.515565499333079824e-01,9.752452823524622172e-01
5.000000000000000000e-01,8.438438438438438105e-01,7.120724327931534647e-01,6.008779387834117802e-01,9.186097342418291234e-01,1.699495063044093035e-02,1.637559423554772464e-01,3.539080900237636662e-01,9.754171349514857425e-01
5.000000000000000000e-01,8.448448448448449000e-01,7.137628118609099515e-01,6.030188320426506099e-01,9.191544183894482245e-01,1.113796070454881049e-02,2.123194021539760445e-01,3.562753594209214225e-01,9.755887838129404521e-01
5.000000000000000000e-01,8.458458458458458784e-01,7.154551949346744655e-01,6.051648045243241958e-01,9.196987799523527185e-01,6.502871282467737046e-03,2.658879130280951686e-01,3.586584633371441289e-01,9.757602294193310488e-01
5.000000000000000000e-01,8.468468468468468568e-01,7.171495820144468958e-01,6.073158622464684964e-01,9.202428195030085689e-01,3.101267673843999262e-03,3.234598844014572316e-01,3.610575076885532697e-01,9.759314722514502716e-01
5.000000000000000000e-01,8.478478478478478353e-01,7.188459731002273534e-01,6.094720112271196921e-01,9.207865376121915357e-01,9.416521161779156657e-04,3.838907856453577794e-01,3.634725990997379474e-01,9.761025127883872221e-01
5.000000000000000000e-01,8.488488488488488137e-01,7.205443681920158383e-01,6.116332574843137415e-01,9.213299348489926155e-01,2.942252365845110518e-05,4.459337105814022428e-01,3.659038449084913158e-01,9.762733515075344704e-01
5.000000000000000000e-01,8.498498498498499032e-01,7.222447672898123505e-01,6.137996070360867140e-01,9.218730117808254798e-01,3.668589951865142140e-04,5.082839725302180645e-01,3.683513531705828736e-01,9.764439888845972693e-01
5.000000000000000000e-01,8.508508508508508816e-01,7.239471703936168900e-01,6.159710659004747901e-01,9.224157689734336918e-01,1.953118115316676562e-03,5.696259747629570658e-01,3.708152326645606234e-01,9.766144253936005493e-01
5.000000000000000000e-01,8.518518518518518601e-01,7.256515775034293458e-01,6.181476400955139283e-01,9.229582069908972564e-01,4.784235062356478885e-03,6.286805106244915953e-01,3.732955928965849268e-01,9.767846615068974669e-01
5.000000000000000000e-01,8.528528528528528385e-01,7.273579886192498289e-01,6.203293356392400870e-01,9.235003263956396147e-01,8.853133518356093301e-03,6.842506304904891756e-01,3.757925441052973325e-01,9.769546976951767325e-01
5.000000000000000000e-01,8.538538538538538170e-01,7.290664037410784504e-01,6.225161585496895578e-01,9.240421277484344165e-01,1.414964335621576863e-02,7.352642697785065629e-01,3.783061972667178252e-01,9.771245344274710476e-01
5.000000000000000000e-01,8.548548548548549064e-01,7.307768228689149881e-01,6.247081148448982990e-01,9.245836116084120704e-01,2.066052605971130385e-02,7.808119611800852233e-01,3.808366640991783791e-01,9.772941721711640994e-01
5.000000000000000000e-01,8.558558558558558849e-01,7.324892460027595531e-01,6.269052105429022692e-01,9.251247785330668494e-01,2.836950781288433143e-02,8.201781499776013007e-01,3.833840570682882642e-01,9.774636113919986657e-01
5.000000000000000000e-01,8.568568568568568633e-01,7.342036731426120344e-01,6.291074516617376489e-01,9.256656290782633301e-01,3.725732017611282920e-02,8.528648859552534489e-01,3.859484893919318815e-01,9.776328525540847192e-01
5.000000000000000000e-01,8.578578578578578417e-01,7.359201042884726540e-01,6.313148442194405074e-01,9.262061637982431650e-01,4.730174824717342519e-02,8.786069688580611103e-01,3.885300750453011820e-01,9.778018961199063108e-01
5.000000000000000000e-01,8.588588588588588202e-01,7.376385394403411899e-01,6.335273942340468034e-01,9.267463832456315220e-01,5.847768618692261722e-02,8.973779645007192718e-01,3.911289287659617253e-01,9.779707425503294527e-01
5.000000000000000000e-01,8.598598598598599096e-01,7.393589785982178642e-01,6.357451077235927173e-01,9.272862879714440787e-01,7.075719997083024237e-02,9.093868719215233432e-01,3.937451660589508795e-01,9.781393923046095562e-01
5.000000000000000000e-01,8.608608608608608881e-01,7.410814217621024547e-01,6.379679907061142075e-01,9.278258785250931284e-01,8.410959720948013585e-02,9.150655939351779455e-01,3.963789032019124359e-01,9.783078458403996480e-01
5.000000000000000000e-01,8.618618618618618665e-01,7.428058689319950725e-01,6.401960491996473435e-01,9.283651554543944640e-01,9.850150386357142684e-02,9.150477292361203219e-01,3.990302572502638090e-01,9.784761036137565871e-01
5.000000000000000000e-01,8.628628628628628450e-01,7.445323201078957176e-01,6.424292892222283058e-01,9.289041193055733725e-01,1.138969476616312759e-01,9.101395492623675088e-01,4.016993460423993745e-01,9.786441660791491692e-01
5.000000000000000000e-01,8.638638638638638234e-01,7.462607752898042790e-01,6.446677167918930529e-01,9.294427706232718522e-01,1.302574480119521594e-01,9.012843335956502999e-01,4.043862882049265584e-01,9.788120336894658990e-01
5.000000000000000000e-01,8.648648648648649129e-01,7.479912344777209787e-01,6.469113379266775432e-01,9.299811099505542744e-01,1.475421121840469474e-01,8.895215013706745388e-01,4.070912031579400625e-01,9.789797068960212068e-01
5.000000000000000000e-01,8.658658658658658913e-01,7.497236976716455947e-01,6.491601586446180683e-01,9.305191378289142667e-01,1.657077375191595148e-01,8.759421824863344863e-01,4.098142111203271765e-01,9.791471861485638861e-01
5.000000000000000000e-01,8.668668668668668698e-01,7.514581648715782380e-01,6.514141849637505866e-01,9.310568547982808196e-01,1.847089194144292956e-01,8.616430131343932874e-01,4.125554331151121690e-01,9.793144718952836447e-01
5.000000000000000000e-01,8.678678678678678482e-01,7.531946360775189087e-01,6.536734229021110565e-01,9.315942613970247255e-01,2.044981648107451200e-01,8.476800096820127361e-01,4.153149909748349855e-01,9.794815645828180983e-01
5.000000000000000000e-01,8.688688688688688266e-01,7.549331112894676066e-01,6.559378784777356586e-01,9.321313581619646849e-01,2.250260109006504972e-01,8.350243704973088210e-01,4.180930073469658059e-01,9.796484646562610976e-01
5.000000000000000000e-01,8.698698698698699161e-01,7.566735905074243318e-01,6.582075577086604623e-01,9.326681456283740790e-01,2.462411487596220527e-01,8.245219770751004429e-01,4.208896056993558510e-01,9.798151725591681682e-01
5.000000000000000000e-01,8.708708708708708945e-01,7.584160737313890843e-01,6.604824666129214261e-01,9.332046243299862986e-01,2.680905515916364723e-01,8.168582169284767103e-01,4.237049103257264915e-01,9.799816887335649485e-01
5.000000000000000000e-01,8.718718718718718730e-01,7.601605609613617531e-01,6.627626112085546195e-01,9.337407947990020718e-01,2.905196072685657382e-01,8.125295371021401536e-01,4.265390463511906094e-01,9.801480136199536286e-01
5.000000000000000000e-01,8.728728728728728514e-01,7.619070521973424492e-01,6.650479975135962230e-01,9.342766575660942374e-01,3.134722548320472701e-01,8.118228673589393818e-01,4.293921397378159255e-01,9.803141476573200563e-01
5.000000000000000000e-01,8.738738738738738299e-01,7.636555474393311727e-01,6.673386315460821949e-01,9.348122131604154061e-01,3.368911246166735873e-01,8.148037368536005243e-01,4.322643172902226882e-01,9.804800912831406201e-01
5.000000000000000000e-01,8.748748748748749193e-01,7.654060466873279234e-01,6.696345193240487159e-01,9.353474621096028452e-01,3.607176816443014022e-01,8.213135600121419522e-01,4.351557066612192770e-01,9.806458449333892435e-01
5.000000000000000000e-01,8.758758758758758978e-01,7.671585499413327014e-01,6.719356668655316334e-01,9.358824049397851397e-01,3.848923719309857994e-01,8.309762002657041791e-01,4.380664363574756637e-01,9.808114090425442688e-01
5.000000000000000000e-01,8.768768768768768762e-01,7.689130572013455067e-01,6.742420801885672388e-01,9.364170421755879659e-01,4.093547713409488864e-01,8.432135488843625071e-01,4.409966357452357877e-01,9.809767840435952291e-01
5.000000000000000000e-01,8.778778778778778547e-01,7.706695684673662283e-01,6.765537653111913796e-01,9.369513743401404193e-01,4.340437366154406562e-01,8.572694952332344798e-01,4.439464350560656247e-01,9.811419703680493987e-01
5.000000000000000000e-01,8.788788788788788331e-01,7.724280837393950883e-01,6.788707282514403474e-01,9.374854019550805662e-01,4.588975581990322739e-01,8.722413287256443049e-01,4.469159653926423892e-01,9.813069684459393427e-01
5.000000000000000000e-01,8.798798798798799226e-01,7.741886030174318645e-01,6.811929750273499895e-01,9.380191255405616602e-01,4.838541144813919836e-01,8.871173149799780333e-01,4.499053587345809291e-01,9.814717787058284681e-01
5.000000000000000000e-01,8.808808808808809010e-01,7.759511263014766680e-01,6.835205116569563755e-01,9.385525456152580270e-01,5.088510270689300397e-01,9.008189410758089544e-01,4.529147479442990898e-01,9.816364015748190175e-01
5.000000000000000000e-01,8.818818818818818794e-01,7.777156535915294988e-01,6.858533441582957968e-01,9.390856626963708376e-01,5.338258166983216313e-01,9.122461372291560400e-01,4.559442667729247667e-01,9.818008374785576198e-01
5.000000000000000000e-01,8.828828828828828579e-01,7.794821848875902459e-01,6.881914785494039899e-01,9.396184772996339918e-01,5.587160594021156612e-01,9.203236621503450010e-01,4.589940498662374857e-01,9.819650868412421740e-01
5.000000000000000000e-01,8.838838838838838363e-01,7.812507201896591313e-01,6.905349208483173573e-01,9.401509899393203362e-01,5.834595425361335241e-01,9.240467916037174989e-01,4.620642327706545038e-01,9.821291500856288437e-01
5.000000000000000000e-01,8.848848848848849258e-01,7.830212594977359331e-01,6.928836770730716355e-01,9.406832011282464379e-01,6.079944202787040952e-01,9.225244761657495074e-01,4.651549519392547127e-01,9.822930276330382737e-01
5.000000000000000000e-01,8.858858858858859042e-01,7.847938028118208731e-01,6.952377532417031158e-01,9.412151113777795786e-01,6.322593682129812320e-01,9.150182338267363047e-01,4.682663447378432875e-01,9.824567199033620302e-01
5.000000000000000000e-01,8.868868868868868827e-01,7.865683501319137294e-01,6.975971553722477569e-01,9.417467211978425290e-01,6.561937366060733856e-01,9.009752119349239141e-01,4.713985494510563590e-01,9.826202273150690392e-01
5.000000000000000000e-01,8.878878878878878611e-01,7.883449014580146130e-01,6.999618894827416282e-01,9.422780310969199880e-01,6.797377020017792981e-01,8.800540843131647861e-01,4.745517052885086517e-01,9.827835502852120264e-01
5.000000000000000000e-01,8.888888888888888395e-01,7.901234567901234129e-01,7.023319615912207992e-01,9.428090415820633563e-01,7.028324167480630713e-01,8.521427339705397452e-01,4.777259523909783145e-01,9.829466892294342895e-01
5.000000000000000000e-01,8.898898898898899290e-01,7.919040161282403512e-01,7.047073777157213392e-01,9.433397531588976204e-01,7.254201560855606523e-01,8.173669983430140729e-01,4.809214318366367702e-01,9.831096445619753599e-01
5.000000000000000000e-01,8.908908908908909074e-01,7.936865794723652057e-01,7.070881438742793179e-01,9.438701663316259038e-01,7.474444624293888895e-01,7.760901094155737701e-01,4.841382856473188667e-01,9.832724166956778866e-01
5.000000000000000000e-01,8.918918918918918859e-01,7.954711468224981985e-01,7.094742660849308047e-01,9.444002816030351299e-01,7.688502864837286621e-01,7.289028312383247776e-01,4.873766567948344952e-01,9.834350060419936312e-01
5.000000000000000000e-01,8.928928928928928643e-01,7.972577181786391076e-01,7.118657503657117580e-01,9.449300994745023496e-01,7.895841248363846265e-01,6.766046674965544572e-01,4.906366892073227848e-01,9.835974130109899072e-01
5.000000000000000000e-01,8.938938938938938428e-01,7.990462935407880440e-01,7.142626027346583584e-01,9.454596204459997377e-01,8.095941536894435409e-01,6.201768671770694352e-01,4.939185277756507619e-01,9.837596380113551309e-01
5.000000000000000000e-01,8.948948948948949322e-01,8.008368729089450078e-01,7.166648292098065642e-01,9.459888450161001439e-01,8.288303583918001927e-01,5.607482828242099648e-01,4.972223183598501461e-01,9.839216814504062603e-01
5.000000000000000000e-01,8.958958958958959107e-01,8.026294562831098878e-01,7.190724358091925561e-01,9.465177736819821996e-01,8.472446584497145272e-01,4.995554203876411692e-01,5.005482077956018294e-01,9.840835437340937908e-01
5.000000000000000000e-01,8.968968968968968891e-01,8.044240436632829061e-01,7.214854285508522924e-01,9.470464069394366469e-01,8.647910277030270709e-01,4.378982508884831093e-01,5.038963439007615452e-01,9.842452252670080837e-01
5.000000000000000000e-01,8.978978978978978676e-01,8.062206350494638407e-01,7.239038134528219537e-01,9.475747452828710005e-01,8.814256093665790992e-01,3.770935228554148089e-01,5.072668754819296133e-01,9.844067264523859162e-01
5.000000000000000000e-01,8.988988988988988460e-01,8.080192304416529137e-01,7.263275965331373873e-01,9.481027892053155437e-01,8.971068256493295312e-01,3.184274139810389093e-01,5.106599523410637609e-01,9.845680476921160329e-01
5.000000000000000000e-01,8.998998998998999355e-01,8.098198298398499029e-01,7.287567838098348849e-01,9.486305391984278801e-01,9.117954816771960402e-01,2.631093867562427357e-01,5.140757252821397394e-01,9.847291893867452517e-01
