ar0,ar1,ar2,ar3,ar4
-3.573326053317095186e-01,2.338949806255835817e+00,-1.149858413187488271e+00,1.160030924414141351e+00,-2.760606735833250003e+00
-2.437499881663185708e-01,-2.497076216835219409e+00,2.302223092332744692e-02,3.886731336918898827e-01,-3.243041683890457882e+00
-1.363935792972392758e-01,7.468076744480804940e-01,4.941244288295602027e-01,2.031715340291613547e-02,-3.412745426740893873e+00
1.325985182258922368e+00,-1.185514547734671131e+00,6.466034904289260643e-01,-3.400102446758247465e-01,-3.414629537630893275e+00
4.840354543509448049e-01,5.547215737391842927e-01,-4.072598870245067726e-01,1.313116199643034943e+00,-2.278418737107350545e+00
3.947709886610602514e-01,-1.797608875956187013e-01,-1.994257255449231048e-01,1.913074121585243426e-01,-2.352285529174725998e+00
1.140234682539096461e-01,-1.955908081138418630e+00,-7.213856276441417137e-01,-7.096340244159998756e-01,-1.897752970901661618e+00
-7.140609130178633412e-01,1.224180560886001468e+00,-1.123676950137718622e+00,-1.930629890947143545e+00,-8.703092476488660800e-01
-2.279996370334071543e+00,-2.181975518072351683e+00,-3.924615263346348248e-01,5.412602528012100400e-02,-1.754114658876027466e+00
1.566879291292979648e+00,4.690117062900680533e-01,1.208509573084463939e+00,-1.039010760045027543e-01,-1.222443269014283018e+00
1.247282999238246814e+00,-1.345604282120496764e+00,-2.285317291255676952e+00,-6.016001124953554990e-01,-1.182287286066145526e+00
-1.636635369412352103e+00,8.242694302556639041e-01,-1.103057482851954152e+00,-1.330980106667556173e+00,3.638747134608495415e-01
-9.757017240700202598e-02,-7.841279974824131305e-01,-2.264870227593938634e-01,7.279746512412434978e-01,-9.786249733925596050e-01
-5.419859998632409193e-01,-2.608446591013744431e-01,2.267046755356759147e-01,-2.684129474248748259e+00,-1.861076857786490901e+00
-3.067142385577389607e+00,5.092309321309182457e-02,2.688749625402337418e-01,-2.096898570174127840e+00,-1.852258943697167926e+00
1.367182739229995780e+00,7.845927342991607101e-02,-3.188584748995772489e-01,-2.044761597037988210e+00,-9.989686909549293503e-01
1.085665797275580324e+00,1.525315893316339766e+00,-4.341119627844470252e-01,4.351658814052221658e-01,-1.401063459245410758e-02
-1.204778690480738712e+00,-5.643676139617865850e-01,-6.456992896840669793e-01,5.525745410206904795e-01,-6.841996521192403868e-01
-8.741725015373653651e-01,2.802700080814021777e-01,3.285758864366004617e-01,-1.863444554489793736e+00,-4.649286145379035728e-01
-1.880125086576340532e-01,-3.552909453748679391e-01,-2.538432574231199168e-01,-6.028747581531281874e-01,-2.336924047969930029e+00
-2.766675749514393989e-01,9.680908674366517364e-01,6.129323008447852272e-01,-1.987865334551627727e+00,-2.868468142523643127e+00
1.113454776669749346e+00,-1.722687029875736631e+00,-4.198368286969331176e-01,-7.561906375832625482e-01,-1.808549879138359628e+00
-1.870805965922485825e+00,4.307851870759660251e-01,1.097234828913624671e-01,6.862158244912106020e-02,-2.213659050327790645e+00
1.848993744952394658e-01,-2.223599015378697974e+00,8.560134590621650830e-01,-7.241286287056453164e-01,-2.539644145082315063e+00
-7.431543901008910158e-01,1.265272163479329137e+00,-4.338124886984965900e-01,1.244387146299342217e-01,-2.529306566704643711e+00
3.393552226390160742e-01,3.796539931512257215e-01,1.205226238473830369e+00,1.091393870481243367e+00,-1.205661546166522324e+00
-6.297034042880854665e-01,1.561539800362057973e+00,7.902662457187714651e-02,-1.518540909842494679e+00,-8.145145688760344616e-01
-1.294109696683633182e+00,-1.073765113688029960e+00,-1.356564048622899366e+00,-1.724602162824127927e+00,-3.053182818690247657e-02
4.389965505339304408e-01,1.223513205110396962e+00,1.304913370419575225e+00,-1.948325827905501573e-01,-7.714806781552625559e-01
-3.386652740070904555e-01,-1.724706524460208890e-01,-3.432349389851312438e+00,4.643257153757507361e-01,3.461117279077138287e-01
6.781342932908629439e-01,1.695867427928157811e+00,6.382176222409681188e-01,-2.732281633785196284e+00,-8.582744452781687627e-02
-2.299909043108304907e+00,-1.529948878800659884e-01,-5.995535517655915525e-01,-2.071729856525598157e-01,7.125252068494147828e-01
-7.087448839198637884e-01,1.440310844135570090e+00,-6.621089344352870665e-02,2.698588540815538006e-01,-1.264297539113056423e+00
4.632824552474953395e-01,-5.235922904577773318e-01,1.017120262224634031e+00,1.910037272457197233e+00,1.045173834146943426e+00
-6.539456814540408613e-01,-1.522434334717856164e+00,-4.235649768678618754e-01,-1.324632212067126780e+00,-1.165146832744237582e+00
-2.135768417224965798e+00,2.911965376777267078e+00,-4.324058801719152245e-02,3.982442461230591424e-01,5.545254786343805087e-01
-1.113228671368170636e-01,-2.105071359254786056e+00,2.535977928102613466e-01,-2.166779214647810647e+00,-5.937479784724501997e-01
-8.684979131361817428e-01,1.242478755101338317e+00,-2.072330869465049408e-01,-8.757289409553624671e-01,-5.877312683813168404e-01
6.099036756513599444e-01,-1.352655615938499256e+00,-1.526509918302019431e+00,3.184206093084240297e-01,-8.349756965114945029e-01
-1.161488951055244190e+00,2.574380905154336041e+00,-9.296950655817268760e-01,2.040869774710998730e+00,-2.174100373074514980e+00
-5.748930175658549802e-01,-9.529004139145398344e-01,6.141740137709299496e-01,1.795470733250962514e+00,-2.253682952407253026e+00
1.787146537311151251e+00,-2.931301202943870088e-02,-4.368031445763430609e-01,8.552539477908922549e-01,-2.010146954088798399e+00
1.217039795948379854e+00,-5.207591223749411524e-01,-1.166335819442440025e+00,-1.837987689853298079e+00,-2.206818307173844751e+00
-8.708546422857285085e-01,2.596483792286290448e-01,-6.165377170140462493e-01,-2.752455998612557408e-02,-2.134885691761787552e+00
-6.966009199126496632e-02,-1.594675126088627604e+00,-2.737168527265063100e-02,-1.247447626227549788e+00,-1.999317417060830326e+00
-1.683712322548110152e-01,2.399037132445759113e+00,2.241452636377253005e-01,-1.043644733539081715e+00,-1.031196687539253087e+00
-7.318970637548832814e-01,-2.422940793933408443e+00,-6.895222770268989443e-01,-8.402458966948347374e-01,-1.173203124358642713e+00
1.132067635062884658e+00,1.951496740333360291e+00,1.117581472841066015e+00,-1.647489296937305614e+00,-8.393806538336749945e-01
-1.243816698049215574e+00,-1.492916784853574930e+00,-1.508833015243460807e+00,-1.470974879693195403e+00,-1.373819317596802314e+00
-1.539562199344811644e-01,2.760527157262773201e-01,2.232595856074602647e+00,1.197110396924771170e+00,1.007794380139430679e-01
-1.251518235449096350e+00,-5.841227964721067423e-01,-1.095438104397604917e+00,-4.445122646499184982e-01,-7.661717006742565506e-01
1.051791721234268007e+00,2.643478674814891960e+00,9.893475050934585902e-01,8.784758312050052753e-01,1.555257315739910773e-03
4.826407739205307301e-01,-2.792653265423264308e+00,-1.637993710213741405e+00,-1.749935737607752895e-01,-1.650647668089699760e+00
-1.171015262537906221e+00,2.529550940175904206e+00,-1.051709768370469256e+00,-1.344942347965210894e-01,-8.397888444618015757e-01
-7.138182162253813301e-01,-1.475945993476028395e+00,-1.174779086084516644e+00,-4.177871844664095002e-01,9.283557191466207392e-01
1.063497949959382391e-02,-2.634245930904863808e-01,-3.229746935241137318e-01,-2.592741732213513783e-01,1.292634157864755329e+00
-2.949849565137078189e-01,2.031046455627185943e-01,3.069182140179856910e-01,-1.406121364148557706e+00,2.602022447303906638e+00
-1.427510147441204413e+00,-8.485238448002677680e-01,-1.054152800207468932e+00,1.236119616867521032e+00,1.936233272704451780e+00
-1.851384879031119646e-01,3.775399254676470862e-01,7.278883835415229653e-01,1.588892847056629920e-01,8.223863529730336408e-01
5.938319879450136840e-01,-4.878410085123610074e-01,-9.409889230894081802e-01,-5.751569414689080562e-01,2.373755590709587526e+00
-2.097856054068029386e-01,8.939702331918968348e-01,1.215033261930632102e+00,-7.450334805124420035e-01,1.756582699325169195e+00
-6.194460529441694202e-02,-3.219458707090350758e-01,-6.242041646677336519e-01,4.852313212538053588e-01,1.418546853465617597e+00
-1.312302391561274595e+00,-2.242769825307828202e-01,-8.543262884318632011e-01,-1.722971033701947263e+00,1.500269345320313308e+00
-3.726785755952075063e-01,8.900015500997005002e-01,9.665091398698961722e-01,-2.011082169078147075e+00,2.720105845487767127e+00
-4.979119799295611548e-02,-1.205603506500122490e+00,-4.346497551916547186e-01,-1.578001959020358891e+00,4.318264233629005133e+00
3.875346254156029902e-02,6.635656496335162746e-01,2.769796627079012530e-01,-2.606617800865518864e-01,1.530805028378744659e+00
-1.170809562737682719e-01,-3.931688188542992179e-01,6.680346159917065485e-01,3.473467620781575671e-01,1.531844272688147157e+00
1.089367838195261617e+00,5.168096424777772757e-01,-1.445415465043413950e-01,-9.073578397997997813e-01,-1.066012936565264413e+00
4.400260956692054193e-01,-5.358822809089481831e-01,-9.881218928809696322e-01,-9.646479008068673533e-01,-6.000395406916902985e-01
-5.403843752381176646e-01,1.166813648359897648e+00,-6.898297738090726217e-01,-3.040263994395127956e+00,-5.239844304445417933e-02
-1.623648698442014204e+00,-1.081341439234984936e+00,2.109223570041912854e+00,-1.314557957158519308e+00,8.723651400778776877e-01
9.150831552628121424e-01,-1.095824508444044110e+00,7.920727207575396500e-01,1.874046758231044385e-01,1.474189092067722751e+00
-6.535501456271490817e-01,-5.125680771694977045e-01,-4.421662982611004877e-01,-9.047769913588412649e-01,-1.249196437134280746e+00
-2.400143178695244572e-01,-3.515811164131974476e-01,2.498660268152267605e+00,-1.678462075603783799e-01,-4.584840912173304694e-02
-2.270898211340577066e-01,8.553596194695203825e-02,-1.467944830414552815e+00,1.235330039912516442e+00,-1.720915075033600528e-01
6.145323985541699674e-01,5.587574204633402042e-01,6.384305038083537553e-01,2.704364383682600348e-01,1.631032400091920076e+00
-1.078461785073534657e-01,-1.670539763625846330e+00,-1.461929993231958935e+00,-4.768850812380990289e-01,1.174985989513347651e+00
1.912800547045369282e+00,1.788965456375180008e-01,5.456760404873347570e-01,-7.959875699573710772e-01,-1.797115983213851020e+00
6.414912952246457634e-01,1.734890588998769800e+00,-4.727293032111773985e-01,-1.695001745301230045e-01,-2.975825848596088896e+00
1.196325911958658450e+00,-7.614507367868471599e-01,-1.406332158754693307e+00,-4.833538764572341551e-01,-2.575845790380546063e+00
4.982711919065526129e-01,6.074490779111748617e-01,1.829707046981208785e-01,-6.527492034491799711e-01,-3.562807643841408911e+00
1.729001051411309220e+00,1.678083645764538723e-02,8.390293604745284739e-01,-1.322604724820843902e+00,-5.150431115251477898e+00
-2.385821591598747737e+00,-9.004210866077495545e-01,2.066487277013135060e+00,1.447104911299216923e+00,-4.094604938949968798e+00
1.044543084959116630e+00,1.328887388699123706e-01,-1.273809859641862885e-01,1.224700158311316622e+00,-2.522720785452586156e+00
4.896031252727356953e-01,-1.787866761900470947e-01,-5.833751184417732549e-01,1.742093819399933019e-01,-2.147110410420137505e+00
-9.103947753828475764e-02,1.905195529484833727e+00,-3.918343744650371052e-01,-5.970585433252825203e-01,-3.505793366381820153e+00
-5.255597225581941645e-01,-2.168260848783389427e+00,8.615230072206636613e-01,-3.438895918381831285e-01,-1.698460304787294151e+00
-6.053909197463471781e-01,3.035509732538400840e+00,-1.815952922683982340e+00,-4.573516009589976838e-01,-1.300498357197865662e+00
6.060453078037577601e-01,-1.926667423903976495e+00,-1.542012851113995220e-01,9.903175550890038759e-01,-1.937619225109997734e+00
-4.783065677570195739e-01,3.612469308671000690e+00,-6.334105681596240434e-01,-2.138780491748895507e+00,-6.091683515365120538e-01
1.297227988165687185e+00,-2.892327359244942553e+00,1.762233803441238811e-01,-5.693536635314200289e-01,-2.104113350119124259e+00
-3.902102771156530370e-01,1.863548959370354252e+00,-1.345943351945906974e+00,-1.116988956987116755e+00,-3.363804390169327085e+00
-4.284419819685544306e-01,-1.553233793144924935e+00,8.248312379342707112e-01,-1.383703849568280742e+00,-4.973441202225744817e+00
-4.764929319727458368e-01,1.611530033943832318e+00,1.709133292766118473e+00,2.650060780759083690e-01,-5.171096861288144275e+00
-7.998195156972623954e-01,-1.950596623213304515e+00,1.778327915531416004e+00,7.909640088517029266e-01,-4.788976282154969510e+00
1.183289336961166782e+00,1.590012661547461903e+00,-1.391291144611579211e+00,2.057580605575495714e+00,-3.096843203927449384e+00
5.850581888775593375e-01,-7.263592404892060816e-01,1.965812411005016802e+00,-3.063852596145673068e-01,-3.282579677189353173e+00
-1.250836952161763493e-01,1.083916382522396749e+00,6.071072120960967489e-01,7.263371371406032173e-01,-2.069535103399089415e+00
-1.622244737402815939e+00,-5.373300248040210336e-01,-7.838607929206067859e-02,1.505170131565918723e+00,-1.354665219228786910e+00
-2.810203498805416977e-01,4.298868796588395380e-01,-3.435555996456644834e-02,-5.713070159125740455e-01,-6.262008220457143670e-01
-4.597144724059673004e-01,-8.278658084734780154e-01,2.041983979730674026e+00,-1.572474820153096697e+00,-2.266273991765195284e-01
2.113419104683514071e-01,2.773941417082423477e+00,-4.411601893205406855e-01,-4.260638470146929646e-01,3.911881374620493346e-01
1.824342888826007703e-01,-2.586631542548388119e+00,8.112914295906304973e-01,-4.681724315571930140e-01,-1.339734229868227988e+00
5.497292832121762965e-03,1.404513172248028852e+00,1.328485007410966923e-01,1.638166827372152801e+00,1.699919140691552588e-01
2.232458616949994923e-01,-1.659925150816115913e+00,-5.050948465994550274e-01,1.156594201508495123e+00,6.637963358050222862e-01
-1.405702545929244929e-01,1.009506878388747309e+00,4.593927366765461762e-01,-1.127027290214035471e-01,1.531119061422566485e+00
-3.715708358503279074e-01,-5.057230441383413488e-01,-1.690938467053448302e-01,-4.296038856805709655e-02,1.384147968856335398e+00
2.106267088218960026e+00,-6.366486606257817371e-01,1.952750760698000576e+00,-2.500835492381536795e-01,-1.828048158114483623e-01
1.135694357600895099e+00,-1.727479833531150311e-01,8.547068772159172045e-02,5.068103985429401881e-01,-4.856227636671183179e-01
1.166017945602114692e+00,2.150437330309753481e-01,-5.644991890081427766e-01,1.503340075972930068e+00,6.296884236699040738e-02
-1.995986877739552412e+00,9.107858477498556593e-02,5.202855026692930762e-01,-8.155789757535552020e-01,1.970693079856112639e+00
1.771528413505124022e-01,-9.118119558562691462e-02,-1.030232721252489103e+00,-7.143478749006242357e-01,2.508610809444560719e+00
-1.634200652011709609e+00,-4.184171336993012247e-01,-7.240089270575221780e-01,1.217390092920010769e+00,2.417931332254592114e+00
8.527798669702866263e-01,-1.535553319573039088e+00,-5.204041835382572367e-01,-3.841754994914975962e-01,1.202407927025137546e+00
-8.723515393292429199e-01,1.336153248636143154e+00,4.593959890988212891e-01,-1.406712925121534230e+00,-3.811562431797328454e-01
-1.002740743529265011e+00,-7.413539017784149809e-01,-3.618092910229468995e-01,5.933339201374770999e-02,5.444870087322131180e-01
1.554631813858489975e-01,2.159561441972870921e-01,1.959429023116400215e-01,-2.615465125434497384e-01,-8.267835425253662329e-01
7.266058515446691679e-01,4.364756136270745435e-01,-1.414458430036447778e+00,-2.512932684198345701e-01,-8.350716443740455741e-01
-4.050484026185315334e-01,4.172648192535632905e-02,2.582758555226575270e-01,3.635693837211341761e-01,-2.252198938913344328e+00
1.345752521357475251e+00,-8.169201217593577424e-02,2.216289089697356385e+00,-7.696904685872183460e-01,-6.710570642395616847e-01
1.216649568667338865e+00,1.625191851163762413e+00,-3.393965364481502101e-01,1.838478864260017609e+00,-1.610631468933950483e+00
-1.883952651168024905e-01,-2.512190006389210417e+00,1.067282796556346280e+00,-7.814804936112383915e-01,-1.673202370018731511e+00
-1.157819810429655760e+00,2.092024129851876246e+00,7.734131222908670056e-01,-9.191477665799203667e-01,-2.372170150276661005e+00
-2.146986399090708098e+00,-1.949776501831891551e+00,-1.712420736224580020e+00,-6.564540390555484439e-01,-4.430735817257482889e-01
-3.054470349142642815e-01,2.871794864266217218e-01,7.754570246721588234e-01,4.108745695703015510e-01,8.357788038953417598e-01
1.049146052117092998e+00,1.992863275326510752e-01,-7.718217052465745631e-01,6.978848291712521634e-01,1.261841003813691797e-01
2.250480671120034526e-01,-1.441870468821815576e+00,-4.546413728012411726e-01,1.307923448643393494e+00,9.738953322316770134e-01
-4.022690083619860912e-01,2.269280769882851434e+00,7.802905739807817209e-01,-7.051482543528324598e-01,-7.553316191898029608e-03
4.513853087165736744e-01,-1.648260561384383482e+00,1.087878404886410522e+00,-3.033114518726018893e-01,-2.915928733468804990e-01
-2.966248667739057598e-01,8.955163008122378754e-01,-2.743841458759345153e-01,-1.344492030201731358e+00,-1.209673150643084671e+00
7.565863541704936912e-01,-6.010639863312879916e-01,-3.561773911678104421e-01,-1.133631036868130715e-01,3.968556608408735364e-02
3.620941961578175161e-01,6.192202456134251465e-01,-7.969469915800973803e-02,4.736525250536353648e-01,3.242537246227618630e-01
-5.051211507589526972e-01,-1.979502897782638104e+00,-2.357939316444884081e+00,-3.840844828707095093e-01,2.687242169158339244e-01
-2.002827510201353522e+00,2.565029306324129621e+00,2.451922222023064535e+00,-1.452456007787310099e+00,1.087633113872685242e-01
1.698984379548663881e+00,-2.674933101094779886e+00,-1.437845702318835794e+00,1.006098778250654746e+00,1.620234969851449103e+00
-1.292125516143667996e+00,3.773048642113888906e+00,2.593138154124662087e+00,1.193163656874872913e+00,-1.987760973593113434e-01
-6.705040977437660699e-01,-7.468664805374829463e-01,-6.343582041395068316e-03,-1.047418888697783990e+00,7.158284220977991774e-01
-8.507745482502908629e-01,-2.414331636505823164e-01,9.455578019349732966e-01,2.990603157030529702e-01,1.617388952669646329e+00
6.940274383161464111e-02,6.756128128549381273e-01,-1.745270560518035197e-01,5.896401417900763026e-02,1.054666651829713198e+00
5.503124146820377316e-01,-4.703712156349760809e-01,-5.270156833549382025e-01,-5.358912055559830190e-01,3.147144043114374234e+00
8.623431773466248007e-01,8.325855689565222484e-01,1.364792889092890871e+00,2.689944882668255377e-01,3.592821555236419329e+00
-2.828085423797986331e-01,-1.315396731082530746e+00,-9.858247298687410343e-01,2.351233650617267634e-01,3.637533186994536205e+00
3.708422960376990818e-01,1.919564772894038152e+00,2.177641271703298076e-01,3.900991837502307269e-01,4.481850413493956076e+00
1.651192053009344629e-01,-1.842536583415925744e+00,1.204793956534915500e+00,1.711466214816605713e-01,5.099946562988340482e+00
-1.903739901493646691e+00,5.525091430449131646e-01,1.393939841373514898e-02,-1.963277116865430827e+00,5.085009652847322315e+00
4.181221090781382377e-01,-1.960316382295734794e-02,-4.734161038552672784e-01,-1.042475563889846857e+00,4.160311823330894221e+00
8.435145906249394976e-01,-1.727674201540077836e-01,2.176404366239458543e+00,-1.266320824150148905e+00,4.272417643835864531e+00
3.662640628863684245e-01,-8.094351888538573458e-01,-2.468690095575339694e+00,-1.460793844425159804e+00,1.962280262943734810e+00
3.868636345150170963e-01,6.400942436990404438e-01,1.292611064393945686e+00,5.497335362569830686e-01,4.184531480359475530e+00
-6.455519320168932873e-02,-4.140863892388699785e-01,7.352037603317176373e-01,8.206957273770022487e-01,4.407137877542688820e+00
-9.830628846037605673e-01,-1.410085044886098538e-01,-3.465895107664118679e-01,1.451345520208185524e+00,5.202744046369097042e+00
-5.822965925424747335e-02,1.927536278117326862e+00,5.258908344933432844e-01,-1.355100588308208454e-01,4.546238287009257917e+00
2.007822706228282517e+00,-7.986551990916355148e-01,1.795482224444783448e+00,-2.549645500464825076e+00,4.481373127234604681e+00
-8.032597292340404316e-02,2.067918088160167756e+00,1.146345377825133127e+00,4.970802306282834371e-01,4.968148669550401131e+00
3.886262141202171394e-01,-8.918861656710452834e-02,1.317167191574796892e+00,-1.257205427470063253e+00,5.531846795136585726e+00
-2.191580443555093682e-01,9.686520355947056404e-02,-1.495775139559971101e-01,1.896881569994675942e+00,7.017971054871756209e+00
-2.279640949639515579e+00,-8.113969273937486903e-01,3.399037742998733957e-01,6.748007331756241678e-01,4.927750741018995129e+00
-2.459257047042781252e+00,3.531214237283736290e-01,-3.316151363748206515e-01,-2.945225533924133554e+00,4.406990007889116434e+00
-7.231121148682962962e-01,8.945061750823946056e-01,7.129106907457425368e-01,-2.814035748887870891e+00,2.474772441263745737e+00
-1.005135586897264233e+00,-1.193041189811629543e+00,-8.573057368251036925e-01,-7.254704986550006840e-01,3.129349657290726672e+00
-1.156406547894455322e-01,2.025167118254541876e+00,-1.414196565237879621e+00,-2.066056423111561458e+00,2.323548982713024458e+00
1.128227759715773881e-01,-2.117143356213696315e+00,1.597264771216897250e+00,-1.623302955725942631e+00,2.201443467038253665e+00
-4.717974687109245391e-01,1.868857588948997561e+00,-2.134458939639814368e+00,-5.096972324433063362e-01,2.761443258323292405e+00
1.062216638966562821e+00,-1.683386417959096271e+00,3.063637523783780292e+00,-5.155970200179869067e-01,3.491129138525019826e+00
2.650767670137308962e-01,1.674685453508904409e+00,-5.848203739708806026e-01,-1.162103020584861340e-01,3.799218164302086365e+00
3.883728287878546181e-01,-3.385933161766437216e+00,2.253074882372601895e+00,-2.323701641289054876e-01,2.346310555124937913e+00
-1.582653101329280831e+00,2.149748676330956343e+00,-1.420867842494160760e+00,1.352146886986502539e+00,2.936706022997425336e+00
-1.441073207831863101e+00,-1.139769593454537766e+00,-1.335297543467556691e+00,2.693609387469700689e+00,1.334497696254781429e+00
-2.755616647427818755e-01,-3.344007002996907119e-01,1.716761190257960756e-01,-8.331265118080670717e-01,1.887046605960734924e+00
1.736940904977787303e+00,1.431071265172721541e+00,1.636965549473847314e+00,1.540916958059980746e-01,1.334119055036663504e+00
4.558871990579591582e-01,-3.648066608860721871e+00,-9.022327576258357684e-01,-4.231651752401982547e-01,-7.218358941809321916e-01
9.932674976386347554e-01,2.534266979291913024e+00,8.543183981656563564e-01,-8.683994596679997513e-03,3.856487173205543906e-01
5.521428017381952991e-01,-4.932853529428880890e+00,4.160497721196378396e-01,1.625270577952508400e-01,1.311279704755706987e+00
-2.287717709374443575e-01,3.484041413041494284e+00,-1.136967842042342358e+00,1.038236704118626008e+00,4.094302634639235272e-01
2.548863041528217077e-01,-3.998135993249419151e+00,-1.060136453513490284e+00,-8.026603544526098588e-01,2.518320601372056045e-01
-5.571022312191045156e-01,9.700472583901911250e-01,9.102829029349266410e-01,-6.499207718929269628e-01,-4.053278709977652383e-01
1.234215464335670198e+00,-1.952925504820125280e+00,-1.907157063125739072e+00,-6.190324966842453147e-01,-1.910786527333585560e+00
1.292857266704695585e+00,1.182441430211406352e+00,2.194712181803325279e+00,-1.774372173141005149e+00,-3.567048438594950355e+00
-1.447666297659410128e+00,1.033746796167120507e+00,-1.764231715136146406e+00,-1.002281360310328218e+00,-3.890655926058420810e+00
-1.576856151473484902e+00,-8.444401701651271797e-01,8.205933689695620314e-01,-1.670939561860662614e-02,-3.782512717966419746e+00
-4.255204243258893237e-01,5.884076281628033422e-01,-3.108888347766440852e-01,-2.428281676653283760e+00,-3.391531624061650430e+00
-1.506299855106983721e+00,-8.482554481611952468e-01,3.960465300116471354e-01,-8.765372043286563386e-01,-2.756078981314407095e+00
7.751837005930898306e-01,8.883690156217101119e-01,1.020079690061324484e+00,5.083150895853614237e-01,-2.571357559454558128e+00
-3.551217284271976360e-01,9.714187771560306439e-01,-1.956477616259340024e+00,-4.911049202496740040e-01,-2.743535475095106424e+00
9.582843873679187663e-01,-2.715836264152793333e-01,5.693463447427941082e-01,-7.476190573633005876e-01,-1.231551391995999722e+00
8.470553295223119672e-02,1.207698563377751055e+00,1.217247590125685841e+00,-1.080631807896949459e+00,3.747358589657934225e-02
-1.111880483490641280e+00,-1.402540154262180705e-01,-1.966187769224603532e-01,-6.458423186308073216e-01,6.979790076330470994e-01
5.432883535504266087e-02,7.484665310097078361e-01,5.025028277182856662e-02,-1.125039832293488695e+00,4.023763284451384870e-01
8.037541610028804406e-01,-2.181054141344892505e-01,-2.355636886801549590e+00,5.900285788389580954e-03,3.103776895461887730e-01
5.433533192309357440e-02,1.322915011979835187e+00,-5.885700329367808958e-01,9.223621919702965632e-01,5.590473735967176339e-01
-2.351071500804296222e-01,6.655996940378328119e-03,5.925865967246524146e-02,-6.849694477725668529e-01,1.825215021613326272e+00
-1.319049836919852003e+00,6.170383336470675051e-01,4.047672000667545400e-01,2.973219812667518003e-01,9.948594613454067037e-01
7.072893040343871673e-01,4.501341163308455462e-01,-5.753390244825559163e-01,-1.208838379450867029e+00,6.712617345771744182e-01
2.886294191342080317e-01,-2.637384500953128263e+00,-1.026593705293462611e+00,-1.367164932581711234e+00,8.281891096372905325e-01
2.921848786852165869e-01,3.718818865627318004e+00,3.751977582072456574e-01,-1.018572165120856132e+00,2.872179219515142434e-01
1.415372527944089853e+00,-2.804252972951323475e+00,-2.669398512586337868e-01,-1.201458149882411952e+00,-6.652786749402118671e-01
-5.996815018345799109e-01,4.017133125688812534e+00,-6.250927533555148408e-01,-2.715040760568562250e-01,-2.195671489520617747e+00
4.626363732375267102e-01,-3.843949321213390391e+00,9.443697574018906915e-02,1.504715382638735610e+00,-1.323914773845159765e+00
-1.897414709881366068e+00,3.104070096858374761e+00,4.029612931354184524e-01,6.554677057219882030e-01,-8.014584787575393943e-01
-8.327421584619993933e-01,-2.424967245713912867e+00,8.318914996996868982e-01,1.506686331832330361e-01,2.030223127911449099e-01
7.000959016129528756e-01,4.485095274149257794e-01,-2.518784227749737425e+00,8.037380121582334835e-01,-9.907715838204336767e-02
-9.538698085860309872e-01,1.490314749052547572e-01,1.233460736474609298e+00,2.059354664346750852e+00,2.119175874567384099e+00
-1.461420425426360192e-01,-4.121931356917240552e-01,7.282587605920176621e-02,-2.905915883930961785e-01,2.500821518935169685e+00
1.324892935132808924e+00,1.247024889535834680e+00,-5.234453865117970617e-01,5.261201893172263722e-01,3.729418492176629574e+00
-7.408018512912268871e-01,-1.899146008570167465e+00,-1.242349003683612008e+00,-2.131747638759137475e-01,3.535179572986488328e+00
-1.358909364227939953e+00,2.031461281530345886e+00,2.035002731717824975e+00,7.202688339659664429e-02,5.070797702876966184e+00
-2.856036729474668578e-01,-2.024242865577957851e+00,6.265872251695636663e-02,-5.588262331223322610e-01,5.351653707816097061e+00
-9.557254900752103488e-01,1.576258348940186238e+00,-1.105526111040898707e+00,7.737358954533045674e-01,3.562412929684199092e+00
-1.073751837948391519e-01,-9.528549382417292879e-01,4.605544610162670693e-01,1.183896887180089452e+00,4.866807090608475939e+00
1.159619614569641355e+00,3.426272627982511754e-01,2.401278931380972370e-01,6.815973502501997405e-01,5.175606317569692472e+00
-5.216664120722040998e-01,-1.116745838840552230e+00,1.789769190182145531e-01,-1.300653228232142800e+00,2.858167501724491188e+00
-5.191556440335965972e-01,1.844076926378893866e+00,-1.895017938415832548e+00,-1.281857413358361342e+00,4.063773420122981150e+00
-8.662131555613290512e-01,-2.949314919184858663e+00,4.662997889100415905e-01,-1.938223403955009472e+00,2.024055530446122297e+00
4.659141765613895037e-01,2.136686128768049198e+00,7.976330100652329058e-01,7.011629880452180386e-01,2.219590114717740814e+00
3.386961895031356806e-01,-4.858042803339317484e-01,2.552740191113001544e-01,4.186733341357455895e-01,2.969491115112348201e+00
-8.012784861415516158e-01,-1.752244750785988181e+00,8.212295200399144512e-01,2.766970238089795364e-01,2.518498649884830964e+00
-1.347268782889248673e+00,2.204941375021684191e+00,-9.538833854083932362e-01,-9.962371014359383548e-02,3.462088506749444683e+00
-5.164537060988172446e-01,-3.776487969928689736e+00,1.019458385269164102e+00,-3.465949017677383281e-01,2.513824357113459751e+00
2.028991574532114761e+00,4.308096430420452982e+00,-3.984117078292877534e-01,-9.842048475866523871e-01,1.560604349551703685e+00
2.766810956489534346e-01,-3.580909115093025452e+00,-1.051099754784843965e+00,-9.630443767692469237e-01,2.452681644861673504e+00
1.244101975192538845e+00,4.032492904147364499e+00,-9.983620855798482907e-01,-1.694197215371234577e+00,3.014535130098496385e+00
7.238536268141361196e-01,-2.399740786040364782e+00,-8.370017253617316744e-01,-2.362691629575531249e-01,2.025523596470268917e+00
2.960449289301997355e-01,1.629695652430420916e+00,-4.039848263678152973e-01,9.426577785416177802e-02,2.598553930306737314e+00
